State,County,Year,Max AQI,Median AQI,Region,Median_By_State
Oklahoma,Nowata,2019,118,43,2,36
Oklahoma,Oklahoma,2019,119,47,2,36
Oklahoma,Osage,2019,90,40,2,36
Oklahoma,Ottawa,2019,99,41,2,36
Oklahoma,Pittsburg,2019,105,44,2,36
Oklahoma,Sequoyah,2019,67,38,2,36
Oklahoma,Tulsa,2019,105,47,2,36
Texas,Bell,2019,105,43,2,35
Texas,Bexar,2019,169,50,2,35
Texas,Bowie,2019,63,32,2,35
Texas,Brazoria,2019,161,35,2,35
Texas,Brewster,2019,93,44,2,35
Texas,Cameron,2019,89,48,2,35
Texas,Collin,2019,126,40,2,35
Texas,Dallas,2019,112,45,2,35
Texas,Denton,2019,133,42,2,35
Texas,Ector,2019,80,30,2,35
Texas,El Paso,2019,157,57,2,35
Texas,Ellis,2019,97,40,2,35
Texas,Freestone,2019,31,0,2,35
Texas,Galveston,2019,136,41,2,35
Texas,Gregg,2019,112,35,2,35
Texas,Harris,2019,169,51,2,35
Texas,Harrison,2019,113,38,2,35
Texas,Hidalgo,2019,106,45,2,35
Texas,Hood,2019,90,36,2,35
Texas,Howard,2019,99,6,2,35
Texas,Hunt,2019,97,36,2,35
Texas,Hutchinson,2019,162,33,2,35
Texas,Jefferson,2019,174,45,2,35
Texas,Johnson,2019,119,39,2,35
Texas,Kaufman,2019,93,41,2,35
Texas,Kleberg,2019,87,35,2,35
Texas,Lubbock,2019,103,25,2,35
Texas,Maverick,2019,104,28,2,35
Texas,McLennan,2019,80,36,2,35
Texas,Milam,2019,1,0,2,35
Texas,Montgomery,2019,143,42,2,35
Texas,Navarro,2019,193,42,2,35
Texas,Nueces,2019,107,46,2,35
Texas,Orange,2019,111,43,2,35
Texas,Parker,2019,90,38,2,35
Texas,Polk,2019,74,31,2,35
Texas,Potter,2019,110,21,2,35
Texas,Randall,2019,112,44,2,35
Texas,Robertson,2019,17,0,2,35
Texas,Rockwall,2019,87,34,2,35
Texas,Rusk,2019,129,9,2,35
Texas,Smith,2019,133,37,2,35
Texas,Tarrant,2019,119,43,2,35
Texas,Titus,2019,54,0,2,35
Texas,Travis,2019,115,45,2,35
Texas,Victoria,2019,87,33,2,35
Texas,Webb,2019,109,44,2,35
Illinois,Adams,2019,93,44,3,37
Illinois,Champaign,2019,93,44,3,37
Illinois,Clark,2019,74,37,3,37
Illinois,Cook,2019,133,54,3,37
Illinois,DuPage,2019,174,44,3,37
Illinois,Effingham,2019,84,42,3,37
Illinois,Hamilton,2019,105,44,3,37
Illinois,Jersey,2019,112,44,3,37
Illinois,Jo Daviess,2019,74,39,3,37
Illinois,Kane,2019,112,42,3,37
Illinois,La Salle,2019,60,0,3,37
Illinois,Lake,2019,115,41,3,37
Illinois,Macon,2019,93,44,3,37
Illinois,Macoupin,2019,87,38,3,37
Illinois,Madison,2019,156,49,3,37
Illinois,McHenry,2019,126,44,3,37
Illinois,McLean,2019,100,45,3,37
Illinois,Monroe,2019,33,1,3,37
Illinois,Peoria,2019,101,43,3,37
Illinois,Randolph,2019,71,42,3,37
Illinois,Rock Island,2019,115,44,3,37
Illinois,Saint Clair,2019,108,45,3,37
Illinois,Sangamon,2019,87,42,3,37
Illinois,Tazewell,2019,36,3,3,37
Illinois,Wabash,2019,82,1,3,37
Illinois,Will,2019,84,44,3,37
Illinois,Winnebago,2019,102,43,3,37
Indiana,Allen,2019,97,45,3,36
Indiana,Bartholomew,2019,77,43,3,36
Indiana,Boone,2019,90,39,3,36
Indiana,Brown,2019,74,38,3,36
Indiana,Carroll,2019,84,39,3,36
Indiana,Clark,2019,101,41,3,36
Indiana,Daviess,2019,14,1,3,36
Indiana,Delaware,2019,71,37,3,36
Indiana,Dubois,2019,70,33,3,36
Indiana,Elkhart,2019,78,38,3,36
Indiana,Floyd,2019,87,37,3,36
Indiana,Gibson,2019,84,3,3,36
Indiana,Greene,2019,87,41,3,36
Indiana,Hamilton,2019,105,43,3,36
Indiana,Hendricks,2019,93,37,3,36
Indiana,Henry,2019,63,29,3,36
Indiana,Howard,2019,108,42,3,36
Indiana,Huntington,2019,84,35,3,36
Indiana,Jackson,2019,80,37,3,36
Indiana,Knox,2019,80,39,3,36
Indiana,LaPorte,2019,126,40,3,36
Indiana,Lake,2019,101,44,3,36
Indiana,Madison,2019,101,43,3,36
Indiana,Marion,2019,112,51,3,36
Indiana,Monroe,2019,69,27,3,36
Indiana,Morgan,2019,87,39,3,36
Indiana,Perry,2019,80,40,3,36
Indiana,Pike,2019,19,1,3,36
Indiana,Porter,2019,115,43,3,36
Indiana,Posey,2019,80,38,3,36
Indiana,Shelby,2019,84,40,3,36
Indiana,Spencer,2019,72,32,3,36
Indiana,St. Joseph,2019,100,44,3,36
Indiana,Sullivan,2019,78,33,3,36
Indiana,Tippecanoe,2019,75,33,3,36
Indiana,Vanderburgh,2019,90,41,3,36
Indiana,Vigo,2019,93,44,3,36
Indiana,Wabash,2019,97,40,3,36
Indiana,Warrick,2019,93,39,3,36
Indiana,Whitley,2019,90,28,3,36
Iowa,Black Hawk,2019,83,30,3,35
Iowa,Bremer,2019,90,39,3,35
Iowa,Cerro Gordo,2019,38,15,3,35
Iowa,Clinton,2019,89,43,3,35
Iowa,Harrison,2019,97,40,3,35
Iowa,Johnson,2019,91,34,3,35
Iowa,Lee,2019,70,29,3,35
Iowa,Linn,2019,80,39,3,35
Iowa,Montgomery,2019,77,39,3,35
Iowa,Muscatine,2019,92,32,3,35
Iowa,Palo Alto,2019,93,41,3,35
Iowa,Polk,2019,268,40,3,35
Iowa,Pottawattamie,2019,70,31,3,35
Iowa,Scott,2019,112,44,3,35
Iowa,Van Buren,2019,97,39,3,35
Iowa,Woodbury,2019,81,30,3,35
Kansas,Ford,2019,54,12,3,34
Kansas,Johnson,2019,77,40,3,34
Kansas,Leavenworth,2019,77,37,3,34
Kansas,Neosho,2019,119,43,3,34
Kansas,Sedgwick,2019,95,40,3,34
Kansas,Shawnee,2019,158,43,3,34
Kansas,Sherman,2019,43,9,3,34
Kansas,Sumner,2019,74,40,3,34
Kansas,Trego,2019,99,36,3,34
Kansas,Wyandotte,2019,137,41,3,34
Michigan,Allegan,2019,97,40,3,37
Michigan,Bay,2019,83,25,3,37
Michigan,Benzie,2019,93,39,3,37
Michigan,Berrien,2019,112,39,3,37
Michigan,Cass,2019,90,42,3,37
Michigan,Chippewa,2019,62,32,3,37
Michigan,Clinton,2019,61,38,3,37
Michigan,Genesee,2019,74,42,3,37
Michigan,Huron,2019,74,39,3,37
Michigan,Ingham,2019,75,37,3,37
Michigan,Kalamazoo,2019,85,41,3,37
Michigan,Kent,2019,87,38,3,37
Michigan,Lenawee,2019,90,40,3,37
Michigan,Macomb,2019,93,39,3,37
Michigan,Manistee,2019,101,39,3,37
Michigan,Mason,2019,64,38,3,37
Michigan,Missaukee,2019,67,39,3,37
Michigan,Monroe,2019,76,1,3,37
Michigan,Muskegon,2019,97,40,3,37
Michigan,Oakland,2019,122,39,3,37
Michigan,Ottawa,2019,113,40,3,37
Michigan,Schoolcraft,2019,71,37,3,37
Michigan,St. Clair,2019,93,39,3,37
Michigan,Tuscola,2019,77,37,3,37
Michigan,Washtenaw,2019,88,39,3,37
Michigan,Wayne,2019,138,52,3,37
Michigan,Wexford,2019,74,40,3,37
Minnesota,Anoka,2019,122,41,3,32
Minnesota,Becker,2019,105,35,3,32
Minnesota,Beltrami,2019,71,24,3,32
Minnesota,Carlton,2019,80,31,3,32
Minnesota,Cass,2019,70,16,3,32
Minnesota,Cook,2019,47,18,3,32
Minnesota,Crow Wing,2019,101,31,3,32
Minnesota,Dakota,2019,76,30,3,32
Minnesota,Goodhue,2019,97,42,3,32
Minnesota,Hennepin,2019,84,43,3,32
Minnesota,Lake,2019,71,32,3,32
Minnesota,Lyon,2019,85,37,3,32
Minnesota,Mille Lacs,2019,90,38,3,32
Minnesota,Olmsted,2019,84,40,3,32
Minnesota,Ramsey,2019,90,31,3,32
Minnesota,Saint Louis,2019,84,35,3,32
Minnesota,Scott,2019,93,40,3,32
Minnesota,Stearns,2019,93,39,3,32
Minnesota,Washington,2019,85,4,3,32
Minnesota,Wright,2019,90,41,3,32
Missouri,Andrew,2019,80,44,3,44
Missouri,Boone,2019,71,42,3,44
Missouri,Buchanan,2019,78,33,3,44
Missouri,Callaway,2019,71,43,3,44
Missouri,Cass,2019,93,43,3,44
Missouri,Cedar,2019,80,42,3,44
Missouri,Clay,2019,90,44,3,44
Missouri,Clinton,2019,87,44,3,44
Missouri,Franklin,2019,60,1,3,44
Missouri,Greene,2019,77,42,3,44
Missouri,Iron,2019,80,14,3,44
Missouri,Jackson,2019,81,38,3,44
Missouri,Jasper,2019,108,41,3,44
Missouri,Jefferson,2019,77,42,3,44
Missouri,Lincoln,2019,80,43,3,44
Missouri,Monroe,2019,71,38,3,44
Missouri,New Madrid,2019,200,149,3,44
Missouri,Perry,2019,74,42,3,44
Missouri,Saint Charles,2019,97,40,3,44
Missouri,Saint Louis,2019,90,45,3,44
Missouri,Sainte Genevieve,2019,58,41,3,44
Missouri,St. Louis City,2019,105,49,3,44
Nebraska,Cass,2019,46,12,3,28
Nebraska,Douglas,2019,86,40,3,28
Nebraska,Hall,2019,60,23,3,28
Nebraska,Knox,2019,80,39,3,28
Nebraska,Lancaster,2019,66,35,3,28
Nebraska,Sarpy,2019,80,30,3,28
Nebraska,Scotts Bluff,2019,70,20,3,28
Nebraska,Washington,2019,75,26,3,28
North Dakota,Billings,2019,84,36,3,36
North Dakota,Burke,2019,67,36,3,36
North Dakota,Burleigh,2019,90,33,3,36
North Dakota,Cass,2019,156,36,3,36
North Dakota,Dunn,2019,87,37,3,36
North Dakota,McKenzie,2019,77,37,3,36
North Dakota,Mercer,2019,71,38,3,36
North Dakota,Oliver,2019,84,37,3,36
North Dakota,Ward,2019,87,31,3,36
North Dakota,Williams,2019,108,38,3,36
Ohio,Adams,2019,45,20,3,37
Ohio,Allen,2019,97,41,3,37
Ohio,Ashtabula,2019,112,38,3,37
Ohio,Athens,2019,56,27,3,37
Ohio,Belmont,2019,64,16,3,37
Ohio,Butler,2019,107,45,3,37
Ohio,Clark,2019,101,46,3,37
Ohio,Clermont,2019,140,44,3,37
Ohio,Clinton,2019,100,44,3,37
Ohio,Columbiana,2019,26,1,3,37
Ohio,Cuyahoga,2019,105,50,3,37
Ohio,Delaware,2019,84,42,3,37
Ohio,Fayette,2019,74,39,3,37
Ohio,Franklin,2019,101,47,3,37
Ohio,Gallia,2019,105,6,3,37
Ohio,Geauga,2019,119,44,3,37
Ohio,Greene,2019,90,42,3,37
Ohio,Hamilton,2019,119,52,3,37
Ohio,Harrison,2019,59,2,3,37
Ohio,Jefferson,2019,123,47,3,37
Ohio,Knox,2019,93,43,3,37
Ohio,Lake,2019,115,40,3,37
Ohio,Lawrence,2019,77,41,3,37
Ohio,Licking,2019,80,42,3,37
Ohio,Lorain,2019,71,39,3,37
Ohio,Lucas,2019,143,42,3,37
Ohio,Madison,2019,93,43,3,37
Ohio,Mahoning,2019,84,41,3,37
Ohio,Medina,2019,78,39,3,37
Ohio,Miami,2019,77,41,3,37
Ohio,Montgomery,2019,94,45,3,37
Ohio,Morgan,2019,21,1,3,37
Ohio,Noble,2019,74,38,3,37
Ohio,Portage,2019,87,38,3,37
Ohio,Preble,2019,93,44,3,37
Ohio,Scioto,2019,78,14,3,37
Ohio,Stark,2019,100,47,3,37
Ohio,Summit,2019,115,43,3,37
Ohio,Trumbull,2019,100,42,3,37
Ohio,Warren,2019,122,44,3,37
Ohio,Washington,2019,87,42,3,37
Ohio,Wood,2019,87,40,3,37
South Dakota,Brookings,2019,126,47,3,35
South Dakota,Brown,2019,77,24,3,35
South Dakota,Codington,2019,83,27,3,35
South Dakota,Custer,2019,84,40,3,35
South Dakota,Hughes,2019,65,14,3,35
South Dakota,Jackson,2019,61,41,3,35
South Dakota,Meade,2019,80,37,3,35
South Dakota,Minnehaha,2019,105,42,3,35
South Dakota,Pennington,2019,117,35,3,35
South Dakota,Union,2019,97,40,3,35
Wisconsin,Ashland,2019,78,36,3,37
Wisconsin,Brown,2019,97,37,3,37
Wisconsin,Columbia,2019,71,39,3,37
Wisconsin,Dane,2019,93,40,3,37
Wisconsin,Dodge,2019,122,42,3,37
Wisconsin,Door,2019,112,36,3,37
Wisconsin,Eau Claire,2019,92,37,3,37
Wisconsin,Fond du Lac,2019,100,38,3,37
Wisconsin,Forest,2019,97,37,3,37
Wisconsin,Grant,2019,104,29,3,37
Wisconsin,Jefferson,2019,100,40,3,37
Wisconsin,Kenosha,2019,119,42,3,37
Wisconsin,Kewaunee,2019,90,38,3,37
Wisconsin,La Crosse,2019,81,38,3,37
Wisconsin,Manitowoc,2019,100,37,3,37
Wisconsin,Marathon,2019,84,36,3,37
Wisconsin,Milwaukee,2019,101,43,3,37
Wisconsin,Oneida,2019,52,0,3,37
Wisconsin,Outagamie,2019,119,38,3,37
Wisconsin,Ozaukee,2019,108,39,3,37
Wisconsin,Racine,2019,115,42,3,37
Wisconsin,Rock,2019,77,40,3,37
Wisconsin,Sauk,2019,107,37,3,37
Wisconsin,Sheboygan,2019,108,39,3,37
Wisconsin,Taylor,2019,85,37,3,37
Wisconsin,Vilas,2019,90,31,3,37
Wisconsin,Walworth,2019,112,40,3,37
Wisconsin,Waukesha,2019,115,41,3,37
Alabama,Baldwin,2019,80,40,4,40
Alabama,Clay,2019,67,29,4,40
Alabama,Colbert,2019,61,38,4,40
Alabama,DeKalb,2019,77,39,4,40
Alabama,Elmore,2019,100,41,4,40
Alabama,Etowah,2019,90,43,4,40
Alabama,Houston,2019,77,38,4,40
Alabama,Jefferson,2019,200,51,4,40
Alabama,Madison,2019,90,44,4,40
Alabama,Mobile,2019,79,42,4,40
Alabama,Montgomery,2019,122,51,4,40
Alabama,Morgan,2019,87,41,4,40
Alabama,Russell,2019,84,42,4,40
Alabama,Shelby,2019,119,37,4,40
Alabama,Sumter,2019,62,34,4,40
Alabama,Tuscaloosa,2019,59,35,4,40
Arkansas,Arkansas,2019,77,32,4,37
Arkansas,Ashley,2019,62,34,4,37
Arkansas,Benton,2019,83,35,4,37
Arkansas,Clark,2019,61,33,4,37
Arkansas,Craighead,2019,61,30,4,37
Arkansas,Crittenden,2019,101,43,4,37
Arkansas,Garland,2019,67,37,4,37
Arkansas,Jackson,2019,73,35,4,37
Arkansas,Newton,2019,129,37,4,37
Arkansas,Polk,2019,119,40,4,37
Arkansas,Pulaski,2019,79,45,4,37
Arkansas,Union,2019,98,35,4,37
Arkansas,Washington,2019,96,44,4,37
Delaware,Kent,2019,83,43,4,43
Delaware,New Castle,2019,136,44,4,43
Delaware,Sussex,2019,93,43,4,43
District Of Columbia,District of Columbia,2019,157,47,4,47
Florida,Alachua,2019,80,38,4,38
Florida,Baker,2019,77,37,4,38
Florida,Bay,2019,85,40,4,38
Florida,Brevard,2019,90,38,4,38
Florida,Broward,2019,90,42,4,38
Florida,Citrus,2019,80,33,4,38
Florida,Collier,2019,90,39,4,38
Florida,Columbia,2019,90,42,4,38
Florida,Duval,2019,97,45,4,38
Florida,Escambia,2019,101,39,4,38
Florida,Flagler,2019,74,35,4,38
Florida,Hamilton,2019,77,33,4,38
Florida,Highlands,2019,84,38,4,38
Florida,Hillsborough,2019,126,44,4,38
Florida,Holmes,2019,84,42,4,38
Florida,Indian River,2019,90,37,4,38
Florida,Lake,2019,101,40,4,38
Florida,Lee,2019,108,39,4,38
Florida,Leon,2019,119,43,4,38
Florida,Liberty,2019,74,35,4,38
Florida,Manatee,2019,108,39,4,38
Florida,Marion,2019,87,42,4,38
Florida,Martin,2019,84,40,4,38
Florida,Miami-Dade,2019,146,40,4,38
Florida,Nassau,2019,71,30,4,38
Florida,Okaloosa,2019,84,37,4,38
Florida,Orange,2019,90,39,4,38
Florida,Osceola,2019,122,37,4,38
Florida,Palm Beach,2019,93,38,4,38
Florida,Pasco,2019,97,40,4,38
Florida,Pinellas,2019,100,43,4,38
Florida,Polk,2019,100,40,4,38
Florida,Putnam,2019,54,16,4,38
Florida,Santa Rosa,2019,93,40,4,38
Florida,Sarasota,2019,100,41,4,38
Florida,Seminole,2019,110,40,4,38
Florida,St. Lucie,2019,77,36,4,38
Florida,Volusia,2019,80,39,4,38
Florida,Wakulla,2019,84,39,4,38
Georgia,Bibb,2019,137,40,4,40
Georgia,Chatham,2019,87,40,4,40
Georgia,Chattooga,2019,71,40,4,40
Georgia,Clarke,2019,87,44,4,40
Georgia,Clayton,2019,70,34,4,40
Georgia,Cobb,2019,119,43,4,40
Georgia,Coffee,2019,60,26,4,40
Georgia,Columbia,2019,74,40,4,40
Georgia,Dawson,2019,126,38,4,40
Georgia,DeKalb,2019,159,45,4,40
Georgia,Dougherty,2019,107,44,4,40
Georgia,Douglas,2019,126,41,4,40
Georgia,Floyd,2019,89,46,4,40
Georgia,Fulton,2019,172,51,4,40
Georgia,Glynn,2019,80,36,4,40
Georgia,Gwinnett,2019,112,47,4,40
Georgia,Hall,2019,88,38,4,40
Georgia,Henry,2019,150,40,4,40
Georgia,Houston,2019,152,43,4,40
Georgia,Lowndes,2019,68,37,4,40
Georgia,Murray,2019,93,44,4,40
