State,County,Year,Max AQI,Median AQI,Region,Median_By_State
Colorado,Delta,2000,73,25,1,30
Colorado,Denver,2000,126,50,1,30
Colorado,Douglas,2000,143,48,1,30
Colorado,Eagle,2000,32,11,1,30
Colorado,El Paso,2000,140,51,1,30
Colorado,Elbert,2000,51,15,1,30
Colorado,Fremont,2000,90,15,1,30
Colorado,Garfield,2000,50,18,1,30
Colorado,Gunnison,2000,122,49,1,30
Colorado,Jackson,2000,48,10,1,30
Colorado,Jefferson,2000,159,44,1,30
Colorado,La Plata,2000,90,42,1,30
Colorado,Larimer,2000,159,47,1,30
Colorado,Mesa,2000,83,24,1,30
Colorado,Montezuma,2000,140,45,1,30
Colorado,Montrose,2000,75,25,1,30
Colorado,Pitkin,2000,62,18,1,30
Colorado,Prowers,2000,112,23,1,30
Colorado,Pueblo,2000,79,30,1,30
Colorado,Routt,2000,72,20,1,30
Colorado,San Juan,2000,40,10,1,30
Colorado,San Miguel,2000,62,19,1,30
Colorado,Summit,2000,114,17,1,30
Colorado,Teller,2000,81,21,1,30
Colorado,Weld,2000,119,38,1,30
Hawaii,Hawaii,2000,200,23,1,21
Hawaii,Honolulu,2000,190,24,1,21
Hawaii,Kauai,2000,36,15,1,21
Hawaii,Maui,2000,64,21,1,21
Idaho,Ada,2000,108,32,1,27
Idaho,Bannock,2000,160,47,1,27
Idaho,Benewah,2000,59,23,1,27
Idaho,Bingham,2000,91,34,1,27
Idaho,Bonner,2000,124,21,1,27
Idaho,Bonneville,2000,88,27,1,27
Idaho,Boundary,2000,44,18,1,27
Idaho,Butte,2000,115,42,1,27
Idaho,Canyon,2000,117,32,1,27
Idaho,Caribou,2000,155,10,1,27
Idaho,Custer,2000,79,8,1,27
Idaho,Kootenai,2000,99,21,1,27
Idaho,Lemhi,2000,170,25,1,27
Idaho,Lewis,2000,52,30,1,27
Idaho,Minidoka,2000,53,20,1,27
Idaho,Nez Perce,2000,94,17,1,27
Idaho,Power,2000,217,66,1,27
Idaho,Shoshone,2000,89,17,1,27
Idaho,Twin Falls,2000,78,26,1,27
Montana,Cascade,2000,119,19,1,24
Montana,Fergus,2000,86,12,1,24
Montana,Flathead,2000,132,37,1,24
Montana,Gallatin,2000,167,11,1,24
Montana,Glacier,2000,88,16,1,24
Montana,Jefferson,2000,200,27,1,24
Montana,Lake,2000,159,23,1,24
Montana,Lewis and Clark,2000,199,52,1,24
Montana,Lincoln,2000,128,25,1,24
Montana,Missoula,2000,229,24,1,24
Montana,Powell,2000,64,13,1,24
Montana,Ravalli,2000,250,17,1,24
Montana,Roosevelt,2000,54,13,1,24
Montana,Rosebud,2000,92,24,1,24
Montana,Sanders,2000,93,20,1,24
Montana,Sheridan,2000,61,14,1,24
Montana,Silver Bow,2000,191,22,1,24
Montana,Yellowstone,2000,153,57,1,24
Nevada,Carson City,2000,97,44,1,40
Nevada,Clark,2000,404,67,1,40
Nevada,Douglas,2000,140,45,1,40
Nevada,Elko,2000,66,17,1,40
Nevada,Lander,2000,154,16,1,40
Nevada,Washoe,2000,107,47,1,40
Nevada,White Pine,2000,129,45,1,40
Oregon,Benton,2000,107,23,1,29
Oregon,Clackamas,2000,101,28,1,29
Oregon,Columbia,2000,87,28,1,29
Oregon,Deschutes,2000,111,26,1,29
Oregon,Harney,2000,106,27,1,29
Oregon,Jackson,2000,151,46,1,29
Oregon,Josephine,2000,99,27,1,29
Oregon,Klamath,2000,155,25,1,29
Oregon,Lake,2000,138,20,1,29
Oregon,Lane,2000,161,44,1,29
Oregon,Linn,2000,122,26,1,29
Oregon,Marion,2000,95,31,1,29
Oregon,Multnomah,2000,176,38,1,29
Oregon,Umatilla,2000,117,27,1,29
Oregon,Union,2000,111,21,1,29
Oregon,Wallowa,2000,44,13,1,29
Oregon,Wasco,2000,103,33,1,29
Oregon,Washington,2000,117,30,1,29
Utah,Box Elder,2000,101,25,1,29
Utah,Cache,2000,155,35,1,29
Utah,Davis,2000,214,44,1,29
Utah,Garfield,2000,53,9,1,29
Utah,Grand,2000,52,17,1,29
Utah,Salt Lake,2000,206,58,1,29
Utah,San Juan,2000,129,45,1,29
Utah,Tooele,2000,97,20,1,29
Utah,Uintah,2000,23,5,1,29
Utah,Utah,2000,200,53,1,29
Utah,Washington,2000,42,13,1,29
Utah,Wayne,2000,54,10,1,29
Utah,Weber,2000,190,42,1,29
Washington,Adams,2000,72,46,1,30
Washington,Asotin,2000,74,22,1,30
Washington,Benton,2000,138,19,1,30
Washington,Chelan,2000,47,19,1,30
Washington,Clallam,2000,96,25,1,30
Washington,Clark,2000,134,32,1,30
Washington,Cowlitz,2000,56,17,1,30
Washington,Jefferson,2000,106,30,1,30
Washington,King,2000,151,53,1,30
Washington,Kitsap,2000,68,35,1,30
Washington,Kittitas,2000,81,17,1,30
Washington,Klickitat,2000,97,33,1,30
Washington,Lewis,2000,98,29,1,30
Washington,Pierce,2000,159,49,1,30
Washington,Skagit,2000,72,27,1,30
Washington,Snohomish,2000,129,40,1,30
Washington,Spokane,2000,128,48,1,30
Washington,Stevens,2000,155,23,1,30
Washington,Thurston,2000,128,34,1,30
Washington,Walla Walla,2000,131,20,1,30
Washington,Whatcom,2000,79,30,1,30
Washington,Whitman,2000,77,25,1,30
Washington,Yakima,2000,124,14,1,30
Wyoming,Albany,2000,172,50,1,26
Wyoming,Campbell,2000,165,30,1,26
Wyoming,Carbon,2000,88,17,1,26
Wyoming,Converse,2000,62,20,1,26
Wyoming,Fremont,2000,109,26,1,26
Wyoming,Laramie,2000,57,21,1,26
Wyoming,Lincoln,2000,108,15,1,26
Wyoming,Natrona,2000,42,13,1,26
Wyoming,Park,2000,85,13,1,26
Wyoming,Platte,2000,81,14,1,26
Wyoming,Sheridan,2000,124,30,1,26
Wyoming,Sublette,2000,129,47,1,26
Wyoming,Sweetwater,2000,172,24,1,26
Wyoming,Teton,2000,100,44,1,26
Arizona,Apache,2000,45,15,2,43
Arizona,Cochise,2000,132,46,2,43
Arizona,Coconino,2000,126,47,2,43
Arizona,Gila,2000,166,62,2,43
Arizona,Graham,2000,70,24,2,43
Arizona,Maricopa,2000,174,97,2,43
Arizona,Mohave,2000,65,31,2,43
Arizona,Navajo,2000,37,12,2,43
Arizona,Pima,2000,136,51,2,43
Arizona,Pinal,2000,123,32,2,43
Arizona,Santa Cruz,2000,106,50,2,43
Arizona,Yavapai,2000,151,48,2,43
Arizona,Yuma,2000,93,38,2,43
New Mexico,Bernalillo,2000,147,55,2,28
New Mexico,Catron,2000,77,15,2,28
New Mexico,Chaves,2000,76,26,2,28
New Mexico,Dona Ana,2000,187,66,2,28
New Mexico,Eddy,2000,115,43,2,28
New Mexico,Grant,2000,145,23,2,28
New Mexico,Hidalgo,2000,44,0,2,28
New Mexico,Lea,2000,59,26,2,28
New Mexico,Los Alamos,2000,66,12,2,28
New Mexico,Luna,2000,36,15,2,28
New Mexico,Otero,2000,56,16,2,28
New Mexico,Rio Arriba,2000,39,8,2,28
New Mexico,San Juan,2000,165,57,2,28
New Mexico,Sandoval,2000,133,49,2,28
New Mexico,Santa Fe,2000,54,13,2,28
New Mexico,Socorro,2000,45,17,2,28
New Mexico,Taos,2000,54,23,2,28
New Mexico,Valencia,2000,112,45,2,28
Oklahoma,Caddo,2000,71,38,2,39
Oklahoma,Canadian,2000,85,38,2,39
Oklahoma,Carter,2000,81,38,2,39
Oklahoma,Cherokee,2000,185,41,2,39
Oklahoma,Cleveland,2000,154,39,2,39
Oklahoma,Comanche,2000,169,44,2,39
Oklahoma,Custer,2000,99,36,2,39
Oklahoma,Garfield,2000,115,19,2,39
Oklahoma,Jefferson,2000,166,46,2,39
Oklahoma,Kay,2000,161,48,2,39
Oklahoma,Latimer,2000,101,27,2,39
Oklahoma,Lincoln,2000,72,40,2,39
Oklahoma,Love,2000,205,47,2,39
Oklahoma,Marshall,2000,192,46,2,39
Oklahoma,Mayes,2000,93,21,2,39
Oklahoma,McClain,2000,161,44,2,39
Oklahoma,Muskogee,2000,109,24,2,39
Oklahoma,Oklahoma,2000,154,51,2,39
Oklahoma,Osage,2000,106,13,2,39
Oklahoma,Ottawa,2000,110,48,2,39
Oklahoma,Pawnee,2000,74,40,2,39
Oklahoma,Payne,2000,71,44,2,39
Oklahoma,Pittsburg,2000,92,38,2,39
Oklahoma,Pottawatomie,2000,77,45,2,39
Oklahoma,Seminole,2000,74,44,2,39
Oklahoma,Tulsa,2000,219,58,2,39
Texas,Bexar,2000,169,46,2,41
Texas,Bowie,2000,93,55,2,41
Texas,Brazoria,2000,216,30,2,41
Texas,Brewster,2000,93,39,2,41
Texas,Caldwell,2000,68,38,2,41
Texas,Cameron,2000,101,31,2,41
Texas,Collin,2000,201,44,2,41
Texas,Culberson,2000,58,20,2,41
Texas,Dallas,2000,204,58,2,41
Texas,Denton,2000,206,35,2,41
Texas,Ector,2000,63,31,2,41
Texas,El Paso,2000,179,61,2,41
Texas,Ellis,2000,203,64,2,41
Texas,Galveston,2000,225,43,2,41
Texas,Gregg,2000,195,45,2,41
Texas,Harris,2000,241,64,2,41
Texas,Hidalgo,2000,136,34,2,41
Texas,Hood,2000,174,35,2,41
Texas,Jefferson,2000,210,67,2,41
Texas,Johnson,2000,172,35,2,41
Texas,Kaufman,2000,133,27,2,41
Texas,Lubbock,2000,101,28,2,41
Texas,Marion,2000,205,44,2,41
Texas,McLennan,2000,83,40,2,41
Texas,Montgomery,2000,201,43,2,41
Texas,Nueces,2000,161,38,2,41
Texas,Orange,2000,172,38,2,41
Texas,Parker,2000,179,36,2,41
Texas,Potter,2000,64,26,2,41
Texas,Rockwall,2000,185,33,2,41
Texas,Smith,2000,161,42,2,41
Texas,Tarrant,2000,200,56,2,41
Texas,Travis,2000,187,52,2,41
Texas,Victoria,2000,154,30,2,41
Texas,Webb,2000,129,37,2,41
Illinois,Adams,2000,129,36,3,40
Illinois,Champaign,2000,161,41,3,40
Illinois,Cook,2000,155,77,3,40
Illinois,DuPage,2000,112,34,3,40
Illinois,Effingham,2000,147,42,3,40
Illinois,Hamilton,2000,156,43,3,40
Illinois,Jackson,2000,51,19,3,40
Illinois,Jersey,2000,154,43,3,40
Illinois,Jo Daviess,2000,143,35,3,40
Illinois,Kane,2000,115,35,3,40
Illinois,La Salle,2000,109,25,3,40
Illinois,Lake,2000,136,35,3,40
Illinois,Macon,2000,147,43,3,40
Illinois,Macoupin,2000,164,38,3,40
Illinois,Madison,2000,202,73,3,40
Illinois,McHenry,2000,136,34,3,40
Illinois,McLean,2000,112,52,3,40
Illinois,Peoria,2000,122,47,3,40
Illinois,Randolph,2000,151,42,3,40
Illinois,Rock Island,2000,100,33,3,40
Illinois,Saint Clair,2000,161,58,3,40
Illinois,Sangamon,2000,164,44,3,40
Illinois,Tazewell,2000,200,13,3,40
Illinois,Wabash,2000,199,14,3,40
Illinois,Will,2000,151,44,3,40
Illinois,Winnebago,2000,126,37,3,40
Indiana,Allen,2000,182,42,3,43
Indiana,Bartholomew,2000,58,19,3,43
Indiana,Boone,2000,166,47,3,43
Indiana,Clark,2000,156,54,3,43
Indiana,Daviess,2000,136,21,3,43
Indiana,DeKalb,2000,55,22,3,43
Indiana,Dearborn,2000,200,26,3,43
Indiana,Delaware,2000,134,58,3,43
Indiana,Dubois,2000,133,59,3,43
Indiana,Elkhart,2000,126,43,3,43
Indiana,Floyd,2000,186,51,3,43
Indiana,Fountain,2000,130,14,3,43
Indiana,Gibson,2000,200,36,3,43
Indiana,Greene,2000,174,48,3,43
Indiana,Hamilton,2000,187,48,3,43
Indiana,Hancock,2000,182,45,3,43
Indiana,Hendricks,2000,204,67,3,43
Indiana,Henry,2000,67,49,3,43
Indiana,Howard,2000,101,58,3,43
Indiana,Huntington,2000,169,48,3,43
Indiana,Jackson,2000,164,47,3,43
Indiana,Jasper,2000,114,14,3,43
Indiana,Jefferson,2000,120,19,3,43
Indiana,Johnson,2000,164,48,3,43
Indiana,Knox,2000,154,41,3,43
Indiana,LaPorte,2000,195,38,3,43
Indiana,Lake,2000,164,68,3,43
Indiana,Madison,2000,164,50,3,43
Indiana,Marion,2000,182,66,3,43
Indiana,Morgan,2000,169,49,3,43
Indiana,Perry,2000,172,48,3,43
Indiana,Pike,2000,156,19,3,43
Indiana,Porter,2000,190,51,3,43
Indiana,Posey,2000,169,54,3,43
Indiana,Putnam,2000,55,20,3,43
Indiana,Shelby,2000,179,49,3,43
Indiana,Spencer,2000,120,27,3,43
Indiana,St. Joseph,2000,166,42,3,43
Indiana,Sullivan,2000,113,17,3,43
Indiana,Tippecanoe,2000,111,56,3,43
Indiana,Vanderburgh,2000,150,50,3,43
Indiana,Vigo,2000,187,50,3,43
Indiana,Wabash,2000,174,38,3,43
Indiana,Warrick,2000,200,66,3,43
Indiana,Wayne,2000,132,33,3,43
Iowa,Black Hawk,2000,102,37,3,36
Iowa,Bremer,2000,143,38,3,36
Iowa,Cerro Gordo,2000,186,31,3,36
Iowa,Clinton,2000,150,42,3,36
Iowa,Delaware,2000,46,15,3,36
Iowa,Emmet,2000,96,25,3,36
Iowa,Harrison,2000,122,42,3,36
Iowa,Johnson,2000,96,38,3,36
Iowa,Lee,2000,90,0,3,36
Iowa,Linn,2000,161,49,3,36
Iowa,Muscatine,2000,200,52,3,36
Iowa,Palo Alto,2000,133,42,3,36
Iowa,Polk,2000,107,43,3,36
Iowa,Pottawattamie,2000,94,36,3,36
Iowa,Scott,2000,151,55,3,36
Iowa,Story,2000,115,36,3,36
Iowa,Van Buren,2000,122,38,3,36
Iowa,Warren,2000,151,41,3,36
Iowa,Woodbury,2000,95,33,3,36
Kansas,Ford,2000,44,17,3,37
Kansas,Johnson,2000,110,45,3,37
Kansas,Linn,2000,177,44,3,37
Kansas,Montgomery,2000,151,27,3,37
Kansas,Neosho,2000,64,20,3,37
Kansas,Sedgwick,2000,179,45,3,37
Kansas,Shawnee,2000,97,46,3,37
Kansas,Sherman,2000,63,21,3,37
Kansas,Sumner,2000,156,44,3,37
Kansas,Trego,2000,161,48,3,37
Kansas,Wyandotte,2000,156,46,3,37
Michigan,Allegan,2000,204,46,3,36
Michigan,Alpena,2000,79,27,3,36
Michigan,Bay,2000,84,35,3,36
Michigan,Benzie,2000,203,40,3,36
Michigan,Berrien,2000,182,46,3,36
Michigan,Calhoun,2000,51,23,3,36
Michigan,Cass,2000,166,44,3,36
Michigan,Clinton,2000,147,39,3,36
Michigan,Delta,2000,69,0,3,36
Michigan,Genesee,2000,166,33,3,36
Michigan,Grand Traverse,2000,92,29,3,36
Michigan,Huron,2000,143,38,3,36
Michigan,Ingham,2000,151,44,3,36
Michigan,Kalamazoo,2000,143,44,3,36
Michigan,Kent,2000,192,52,3,36
Michigan,Keweenaw,2000,59,14,3,36
Michigan,Lenawee,2000,154,44,3,36
Michigan,Macomb,2000,161,34,3,36
Michigan,Manistee,2000,205,37,3,36
Michigan,Mason,2000,212,40,3,36
Michigan,Missaukee,2000,182,21,3,36
Michigan,Monroe,2000,112,55,3,36
Michigan,Muskegon,2000,206,42,3,36
Michigan,Oakland,2000,140,30,3,36
Michigan,Ottawa,2000,190,43,3,36
Michigan,Saginaw,2000,93,34,3,36
Michigan,Schoolcraft,2000,64,13,3,36
Michigan,St. Clair,2000,185,43,3,36
Michigan,Tuscola,2000,161,33,3,36
Michigan,Washtenaw,2000,161,42,3,36
Michigan,Wayne,2000,156,73,3,36
Michigan,Wexford,2000,36,29,3,36
Minnesota,Anoka,2000,129,28,3,27
Minnesota,Carlton,2000,95,4,3,27
Minnesota,Crow Wing,2000,103,10,3,27
Minnesota,Dakota,2000,126,37,3,27
Minnesota,Douglas,2000,69,21,3,27
Minnesota,Freeborn,2000,106,35,3,27
Minnesota,Hennepin,2000,157,45,3,27
Minnesota,Itasca,2000,125,17,3,27
Minnesota,Kandiyohi,2000,94,31,3,27
Minnesota,Koochiching,2000,3,1,3,27
Minnesota,Lake,2000,112,30,3,27
Minnesota,McLeod,2000,91,24,3,27
Minnesota,Mille Lacs,2000,140,36,3,27
Minnesota,Nicollet,2000,104,33,3,27
Minnesota,Olmsted,2000,104,39,3,27
Minnesota,Otter Tail,2000,74,31,3,27
Minnesota,Pine,2000,24,3,3,27
Minnesota,Ramsey,2000,143,42,3,27
Minnesota,Saint Louis,2000,119,35,3,27
Minnesota,Scott,2000,106,38,3,27
Minnesota,Stearns,2000,113,16,3,27
Minnesota,Washington,2000,122,32,3,27
Minnesota,Wright,2000,117,34,3,27
Missouri,Buchanan,2000,107,13,3,43
Missouri,Cass,2000,185,46,3,43
Missouri,Cedar,2000,179,49,3,43
Missouri,Clay,2000,195,56,3,43
Missouri,Greene,2000,151,54,3,43
Missouri,Howell,2000,105,53,3,43
Missouri,Iron,2000,200,36,3,43
Missouri,Jackson,2000,123,50,3,43
Missouri,Jasper,2000,145,52,3,43
Missouri,Jefferson,2000,200,51,3,43
Missouri,Lincoln,2000,53,14,3,43
Missouri,Mercer,2000,22,5,3,43
Missouri,Monroe,2000,147,40,3,43
Missouri,Platte,2000,172,35,3,43
Missouri,Saint Charles,2000,185,44,3,43
Missouri,Saint Louis,2000,182,51,3,43
Missouri,Sainte Genevieve,2000,204,54,3,43
Missouri,St. Louis City,2000,166,66,3,43
Missouri,Stoddard,2000,107,54,3,43
Nebraska,Cass,2000,109,33,3,31
Nebraska,Cedar,2000,91,31,3,31
Nebraska,Cherry,2000,90,15,3,31
Nebraska,Dawson,2000,88,34,3,31
Nebraska,Deuel,2000,63,21,3,31
Nebraska,Douglas,2000,131,50,3,31
Nebraska,Hall,2000,112,31,3,31
Nebraska,Lancaster,2000,93,32,3,31
Nebraska,Lincoln,2000,73,25,3,31
Nebraska,Sarpy,2000,84,35,3,31
Nebraska,Scotts Bluff,2000,71,24,3,31
Nebraska,Washington,2000,95,36,3,31
North Dakota,Billings,2000,74,36,3,25
North Dakota,Burke,2000,134,15,3,25
North Dakota,Burleigh,2000,70,27,3,25
North Dakota,Cass,2000,101,33,3,25
North Dakota,Dunn,2000,69,31,3,25
North Dakota,Grand Forks,2000,84,26,3,25
North Dakota,McKenzie,2000,185,6,3,25
North Dakota,McLean,2000,65,4,3,25
North Dakota,Mercer,2000,153,34,3,25
North Dakota,Morton,2000,139,34,3,25
North Dakota,Oliver,2000,116,34,3,25
North Dakota,Stark,2000,51,21,3,25
North Dakota,Steele,2000,106,31,3,25
North Dakota,Williams,2000,86,11,3,25
Ohio,Adams,2000,119,27,3,42
Ohio,Allen,2000,177,32,3,42
Ohio,Ashtabula,2000,201,36,3,42
Ohio,Athens,2000,93,45,3,42
Ohio,Belmont,2000,200,39,3,42
Ohio,Butler,2000,195,62,3,42
Ohio,Clark,2000,209,42,3,42
Ohio,Clermont,2000,187,44,3,42
Ohio,Clinton,2000,205,50,3,42
Ohio,Columbiana,2000,200,30,3,42
Ohio,Crawford,2000,195,36,3,42
Ohio,Cuyahoga,2000,174,71,3,42
Ohio,Delaware,2000,177,45,3,42
Ohio,Fayette,2000,201,39,3,42
Ohio,Franklin,2000,179,62,3,42
Ohio,Geauga,2000,190,45,3,42
Ohio,Greene,2000,201,43,3,42
Ohio,Hamilton,2000,187,68,3,42
Ohio,Hancock,2000,44,25,3,42
Ohio,Jefferson,2000,196,67,3,42
Ohio,Knox,2000,207,45,3,42
Ohio,Lake,2000,187,49,3,42
Ohio,Lawrence,2000,164,46,3,42
Ohio,Licking,2000,201,45,3,42
Ohio,Lorain,2000,182,31,3,42
Ohio,Lucas,2000,156,54,3,42
Ohio,Madison,2000,203,48,3,42
Ohio,Mahoning,2000,185,57,3,42
Ohio,Medina,2000,182,43,3,42
Ohio,Meigs,2000,143,20,3,42
Ohio,Miami,2000,192,46,3,42
Ohio,Monroe,2000,50,21,3,42
Ohio,Montgomery,2000,192,62,3,42
Ohio,Morgan,2000,200,17,3,42
Ohio,Noble,2000,172,40,3,42
Ohio,Ottawa,2000,44,22,3,42
Ohio,Portage,2000,182,48,3,42
Ohio,Preble,2000,164,48,3,42
Ohio,Richland,2000,50,19,3,42
Ohio,Sandusky,2000,51,22,3,42
Ohio,Scioto,2000,151,30,3,42
Ohio,Seneca,2000,77,18,3,42
Ohio,Stark,2000,190,49,3,42
Ohio,Summit,2000,185,68,3,42
Ohio,Trumbull,2000,190,55,3,42
Ohio,Tuscarawas,2000,139,21,3,42
Ohio,Warren,2000,200,45,3,42
Ohio,Washington,2000,179,42,3,42
Ohio,Wood,2000,151,41,3,42
Ohio,Wyandot,2000,64,19,3,42
South Dakota,Brookings,2000,91,28,3,26
South Dakota,Brown,2000,77,30,3,26
South Dakota,Custer,2000,55,11,3,26
South Dakota,Jackson,2000,65,15,3,26
South Dakota,Minnehaha,2000,101,32,3,26
South Dakota,Pennington,2000,247,39,3,26
Wisconsin,Brown,2000,154,35,3,39
Wisconsin,Columbia,2000,151,42,3,39
Wisconsin,Dane,2000,122,33,3,39
Wisconsin,Dodge,2000,154,40,3,39
Wisconsin,Door,2000,177,37,3,39
Wisconsin,Douglas,2000,89,28,3,39
Wisconsin,Florence,2000,122,37,3,39
Wisconsin,Fond du Lac,2000,150,40,3,39
Wisconsin,Grant,2000,113,36,3,39
Wisconsin,Green,2000,156,38,3,39
Wisconsin,Jefferson,2000,164,47,3,39
Wisconsin,Kenosha,2000,159,45,3,39
Wisconsin,Kewaunee,2000,156,41,3,39
Wisconsin,Manitowoc,2000,197,41,3,39
Wisconsin,Marathon,2000,150,39,3,39
Wisconsin,Milwaukee,2000,156,55,3,39
Wisconsin,Oneida,2000,180,31,3,39
Wisconsin,Outagamie,2000,136,37,3,39
Wisconsin,Ozaukee,2000,164,43,3,39
Wisconsin,Racine,2000,154,22,3,39
Wisconsin,Rock,2000,172,49,3,39
Wisconsin,Sauk,2000,147,42,3,39
Wisconsin,Sheboygan,2000,200,42,3,39
Wisconsin,St. Croix,2000,122,40,3,39
Wisconsin,Taylor,2000,133,35,3,39
Wisconsin,Vernon,2000,133,40,3,39
Wisconsin,Vilas,2000,122,34,3,39
Wisconsin,Walworth,2000,143,44,3,39
Wisconsin,Washington,2000,147,40,3,39
Wisconsin,Waukesha,2000,151,51,3,39
Wisconsin,Winnebago,2000,147,40,3,39
Wisconsin,Wood,2000,195,19,3,39
Alabama,Baldwin,2000,205,54,4,49
Alabama,Clay,2000,177,46,4,49
Alabama,Colbert,2000,124,16,4,49
Alabama,DeKalb,2000,159,51,4,49
Alabama,Elmore,2000,166,50,4,49
Alabama,Escambia,2000,123,57,4,49
Alabama,Etowah,2000,141,59,4,49
Alabama,Houston,2000,120,54,4,49
Alabama,Jackson,2000,200,14,4,49
Alabama,Jefferson,2000,208,83,4,49
Alabama,Lawrence,2000,172,46,4,49
Alabama,Madison,2000,187,48,4,49
Alabama,Marengo,2000,49,21,4,49
Alabama,Mobile,2000,187,54,4,49
Alabama,Montgomery,2000,195,54,4,49
Alabama,Morgan,2000,187,63,4,49
Alabama,Pike,2000,46,22,4,49
Alabama,Russell,2000,144,61,4,49
Alabama,Shelby,2000,214,57,4,49
Alabama,Sumter,2000,147,44,4,49
Alabama,Talladega,2000,136,59,4,49
Alabama,Tuscaloosa,2000,126,56,4,49
Alabama,Walker,2000,112,56,4,49
Arkansas,Arkansas,2000,101,56,4,50
Arkansas,Ashley,2000,108,56,4,50
Arkansas,Clark,2000,147,39,4,50
Arkansas,Craighead,2000,90,55,4,50
Arkansas,Crittenden,2000,177,42,4,50
Arkansas,Faulkner,2000,84,56,4,50
Arkansas,Garland,2000,99,51,4,50
Arkansas,Jefferson,2000,82,56,4,50
Arkansas,Marion,2000,76,42,4,50
Arkansas,Miller,2000,91,52,4,50
Arkansas,Mississippi,2000,86,57,4,50
Arkansas,Montgomery,2000,119,34,4,50
Arkansas,Newton,2000,129,43,4,50
Arkansas,Phillips,2000,99,54,4,50
Arkansas,Polk,2000,85,51,4,50
Arkansas,Pope,2000,105,55,4,50
Arkansas,Pulaski,2000,200,62,4,50
Arkansas,Sebastian,2000,91,52,4,50
Arkansas,Union,2000,145,26,4,50
Arkansas,Washington,2000,97,50,4,50
Arkansas,White,2000,83,56,4,50
Delaware,Kent,2000,205,47,4,53
Delaware,New Castle,2000,214,63,4,53
Delaware,Sussex,2000,187,49,4,53
District Of Columbia,District of Columbia,2000,197,59,4,59
Florida,Alachua,2000,151,37,4,40
Florida,Baker,2000,150,40,4,40
Florida,Bay,2000,208,39,4,40
Florida,Brevard,2000,147,41,4,40
Florida,Broward,2000,151,43,4,40
Florida,Citrus,2000,99,42,4,40
Florida,Collier,2000,39,16,4,40
Florida,Columbia,2000,67,31,4,40
Florida,Duval,2000,172,52,4,40
Florida,Escambia,2000,203,64,4,40
Florida,Hamilton,2000,100,13,4,40
Florida,Hillsborough,2000,200,75,4,40
Florida,Holmes,2000,166,41,4,40
Florida,Lake,2000,126,19,4,40
Florida,Lee,2000,172,39,4,40
Florida,Leon,2000,140,44,4,40
Florida,Liberty,2000,150,41,4,40
Florida,Manatee,2000,156,44,4,40
Florida,Marion,2000,151,43,4,40
Florida,Miami-Dade,2000,147,47,4,40
Florida,Monroe,2000,53,16,4,40
Florida,Nassau,2000,200,29,4,40
Florida,Orange,2000,174,51,4,40
