State,County,Year,Max AQI,Median AQI,Region,Median_By_State
Illinois,Sangamon,1980,200,62,3,50
Illinois,Tazewell,1980,158,31,3,50
Illinois,Wabash,1980,200,67,3,50
Illinois,Will,1980,190,54,3,50
Illinois,Williamson,1980,212,47,3,50
Illinois,Winnebago,1980,169,27,3,50
Indiana,Allen,1980,202,37,3,56
Indiana,Clark,1980,237,105,3,56
Indiana,Daviess,1980,158,54,3,56
Indiana,Dearborn,1980,200,71,3,56
Indiana,Delaware,1980,124,29,3,56
Indiana,Floyd,1980,200,80,3,56
Indiana,Fountain,1980,200,44,3,56
Indiana,Gibson,1980,170,47,3,56
Indiana,Hamilton,1980,200,47,3,56
Indiana,Hancock,1980,219,39,3,56
Indiana,Howard,1980,134,20,3,56
Indiana,Jasper,1980,114,25,3,56
Indiana,Jefferson,1980,200,72,3,56
Indiana,Knox,1980,200,55,3,56
Indiana,Kosciusko,1980,179,24,3,56
Indiana,LaPorte,1980,183,65,3,56
Indiana,Lake,1980,214,107,3,56
Indiana,Marion,1980,210,104,3,56
Indiana,Porter,1980,200,54,3,56
Indiana,Posey,1980,111,28,3,56
Indiana,Spencer,1980,195,74,3,56
Indiana,St. Joseph,1980,220,46,3,56
Indiana,Sullivan,1980,198,49,3,56
Indiana,Vanderburgh,1980,176,40,3,56
Indiana,Vermillion,1980,200,52,3,56
Indiana,Vigo,1980,200,82,3,56
Indiana,Warrick,1980,200,96,3,56
Indiana,Wayne,1980,200,33,3,56
Iowa,Black Hawk,1980,116,9,3,32
Iowa,Dubuque,1980,204,39,3,32
Iowa,Johnson,1980,97,14,3,32
Iowa,Linn,1980,200,57,3,32
Iowa,Madison,1980,190,38,3,32
Iowa,Muscatine,1980,148,3,3,32
Iowa,Polk,1980,210,68,3,32
Iowa,Scott,1980,240,39,3,32
Iowa,Story,1980,163,7,3,32
Iowa,Woodbury,1980,157,47,3,32
Kansas,Johnson,1980,203,38,3,39
Kansas,Sedgwick,1980,183,39,3,39
Kansas,Wyandotte,1980,197,40,3,39
Michigan,Alger,1980,43,0,3,37
Michigan,Bay,1980,213,34,3,37
Michigan,Branch,1980,177,13,3,37
Michigan,Calhoun,1980,43,0,3,37
Michigan,Cass,1980,205,41,3,37
Michigan,Charlevoix,1980,107,0,3,37
Michigan,Clinton,1980,200,37,3,37
Michigan,Eaton,1980,107,27,3,37
Michigan,Genesee,1980,161,31,3,37
Michigan,Gratiot,1980,152,27,3,37
Michigan,Huron,1980,224,41,3,37
Michigan,Ingham,1980,200,87,3,37
Michigan,Kent,1980,192,39,3,37
Michigan,Macomb,1980,213,37,3,37
Michigan,Marquette,1980,169,36,3,37
Michigan,Mason,1980,90,17,3,37
Michigan,Monroe,1980,200,64,3,37
Michigan,Muskegon,1980,215,45,3,37
Michigan,Oakland,1980,223,39,3,37
Michigan,Ontonagon,1980,200,27,3,37
Michigan,Ottawa,1980,185,43,3,37
Michigan,Saginaw,1980,177,41,3,37
Michigan,St. Clair,1980,200,70,3,37
Michigan,Washtenaw,1980,166,29,3,37
Michigan,Wayne,1980,204,90,3,37
Minnesota,Anoka,1980,204,35,3,39
Minnesota,Blue Earth,1980,182,44,3,39
Minnesota,Dakota,1980,200,59,3,39
Minnesota,Hennepin,1980,159,61,3,39
Minnesota,Itasca,1980,69,0,3,39
Minnesota,Lake,1980,192,31,3,39
Minnesota,Olmsted,1980,204,69,3,39
Minnesota,Ramsey,1980,170,60,3,39
Minnesota,Saint Louis,1980,181,44,3,39
Minnesota,Sherburne,1980,179,42,3,39
Minnesota,Stearns,1980,103,6,3,39
Minnesota,Washington,1980,185,49,3,39
Minnesota,Wright,1980,50,7,3,39
Missouri,Clay,1980,222,63,3,61
Missouri,Greene,1980,190,39,3,61
Missouri,Iron,1980,200,43,3,61
Missouri,Jackson,1980,200,56,3,61
Missouri,Madison,1980,202,49,3,61
Missouri,Platte,1980,210,33,3,61
Missouri,Saint Charles,1980,215,69,3,61
Missouri,Saint Louis,1980,242,97,3,61
Missouri,St. Louis City,1980,220,104,3,61
Nebraska,Custer,1980,32,3,3,31
Nebraska,Dakota,1980,112,26,3,31
Nebraska,Douglas,1980,226,51,3,31
Nebraska,Lancaster,1980,118,44,3,31
North Dakota,Billings,1980,200,0,3,20
North Dakota,Dunn,1980,161,29,3,20
North Dakota,McKenzie,1980,70,3,3,20
North Dakota,Mercer,1980,126,35,3,20
North Dakota,Oliver,1980,143,33,3,20
Ohio,Allen,1980,118,17,3,48
Ohio,Ashtabula,1980,200,47,3,48
Ohio,Butler,1980,216,49,3,48
Ohio,Clark,1980,200,31,3,48
Ohio,Clermont,1980,205,39,3,48
Ohio,Clinton,1980,214,32,3,48
Ohio,Columbiana,1980,200,81,3,48
Ohio,Coshocton,1980,122,36,3,48
Ohio,Cuyahoga,1980,192,64,3,48
Ohio,Franklin,1980,224,65,3,48
Ohio,Hamilton,1980,223,93,3,48
Ohio,Hocking,1980,133,51,3,48
Ohio,Jefferson,1980,216,100,3,48
Ohio,Lake,1980,217,77,3,48
Ohio,Lawrence,1980,139,24,3,48
Ohio,Lorain,1980,207,40,3,48
Ohio,Lucas,1980,208,76,3,48
Ohio,Mahoning,1980,218,81,3,48
Ohio,Medina,1980,143,27,3,48
Ohio,Meigs,1980,107,9,3,48
Ohio,Monroe,1980,178,47,3,48
Ohio,Montgomery,1980,208,49,3,48
Ohio,Portage,1980,182,32,3,48
Ohio,Preble,1980,195,31,3,48
Ohio,Richland,1980,116,17,3,48
Ohio,Scioto,1980,157,19,3,48
Ohio,Stark,1980,200,61,3,48
Ohio,Summit,1980,205,109,3,48
Ohio,Trumbull,1980,173,29,3,48
Ohio,Tuscarawas,1980,137,43,3,48
Ohio,Warren,1980,216,20,3,48
Wisconsin,Brown,1980,200,128,3,40
Wisconsin,Buffalo,1980,157,21,3,40
Wisconsin,Chippewa,1980,172,35,3,40
Wisconsin,Columbia,1980,233,48,3,40
Wisconsin,Dane,1980,156,46,3,40
Wisconsin,Douglas,1980,129,28,3,40
Wisconsin,Dunn,1980,197,42,3,40
Wisconsin,Eau Claire,1980,76,12,3,40
Wisconsin,Grant,1980,158,38,3,40
Wisconsin,Kenosha,1980,242,44,3,40
Wisconsin,La Crosse,1980,169,33,3,40
Wisconsin,Marathon,1980,200,75,3,40
Wisconsin,Milwaukee,1980,229,92,3,40
Wisconsin,Oconto,1980,200,23,3,40
Wisconsin,Oneida,1980,200,24,3,40
Wisconsin,Outagamie,1980,150,34,3,40
Wisconsin,Ozaukee,1980,246,20,3,40
Wisconsin,Portage,1980,52,13,3,40
Wisconsin,Price,1980,200,64,3,40
Wisconsin,Racine,1980,236,38,3,40
Wisconsin,Rock,1980,200,39,3,40
Wisconsin,Sheboygan,1980,212,44,3,40
Wisconsin,St. Croix,1980,161,29,3,40
Wisconsin,Taylor,1980,200,41,3,40
Wisconsin,Vernon,1980,200,36,3,40
Wisconsin,Walworth,1980,182,43,3,40
Wisconsin,Washington,1980,210,38,3,40
Wisconsin,Waukesha,1980,154,22,3,40
Wisconsin,Winnebago,1980,206,31,3,40
Wisconsin,Wood,1980,200,24,3,40
Alabama,Autauga,1980,177,40,4,47
Alabama,Colbert,1980,200,56,4,47
Alabama,Jackson,1980,200,94,4,47
Alabama,Jefferson,1980,221,51,4,47
Alabama,Lauderdale,1980,200,56,4,47
Alabama,Madison,1980,185,56,4,47
Alabama,Mobile,1980,204,41,4,47
Alabama,Monroe,1980,200,40,4,47
Alabama,Morgan,1980,148,39,4,47
Alabama,Tuscaloosa,1980,147,38,4,47
Arkansas,Crittenden,1980,148,14,4,47
Arkansas,Pulaski,1980,202,38,4,47
Delaware,Kent,1980,190,29,4,41
Delaware,New Castle,1980,228,93,4,41
Delaware,Sussex,1980,208,0,4,41
District Of Columbia,District of Columbia,1980,234,69,4,69
Florida,Alachua,1980,177,24,4,35
Florida,Bay,1980,170,49,4,35
Florida,Brevard,1980,94,4,4,35
Florida,Broward,1980,179,48,4,35
Florida,Citrus,1980,152,9,4,35
Florida,Duval,1980,205,74,4,35
Florida,Escambia,1980,200,74,4,35
Florida,Gadsden,1980,183,10,4,35
Florida,Hillsborough,1980,226,77,4,35
Florida,Holmes,1980,27,0,4,35
Florida,Jackson,1980,171,17,4,35
Florida,Lee,1980,112,35,4,35
Florida,Leon,1980,172,37,4,35
Florida,Manatee,1980,200,19,4,35
Florida,Miami-Dade,1980,205,42,4,35
Florida,Nassau,1980,174,36,4,35
Florida,Orange,1980,140,40,4,35
Florida,Palm Beach,1980,136,39,4,35
Florida,Pinellas,1980,200,63,4,35
Florida,Seminole,1980,151,28,4,35
Florida,St. Johns,1980,40,0,4,35
Georgia,Baldwin,1980,132,10,4,23
Georgia,Bibb,1980,118,10,4,23
Georgia,Chatham,1980,108,17,4,23
Georgia,Coweta,1980,167,20,4,23
Georgia,DeKalb,1980,223,31,4,23
Georgia,Fannin,1980,200,36,4,23
Georgia,Floyd,1980,134,24,4,23
Georgia,Fulton,1980,233,53,4,23
Georgia,Glynn,1980,62,13,4,23
Georgia,Mitchell,1980,27,6,4,23
Georgia,Muscogee,1980,166,38,4,23
Georgia,Paulding,1980,227,41,4,23
Georgia,Richmond,1980,90,13,4,23
Georgia,Rockdale,1980,197,28,4,23
Georgia,Wheeler,1980,24,6,4,23
Kentucky,Boone,1980,237,56,4,54
Kentucky,Boyd,1980,220,45,4,54
Kentucky,Boyle,1980,119,19,4,54
Kentucky,Bullitt,1980,74,29,4,54
Kentucky,Calloway,1980,195,48,4,54
Kentucky,Campbell,1980,214,62,4,54
Kentucky,Carroll,1980,200,44,4,54
Kentucky,Clark,1980,185,34,4,54
Kentucky,Daviess,1980,209,48,4,54
Kentucky,Fayette,1980,185,49,4,54
Kentucky,Hancock,1980,200,52,4,54
Kentucky,Hardin,1980,174,42,4,54
Kentucky,Henderson,1980,175,50,4,54
Kentucky,Hopkins,1980,154,44,4,54
Kentucky,Jefferson,1980,245,121,4,54
Kentucky,Kenton,1980,187,34,4,54
Kentucky,McCracken,1980,200,116,4,54
Kentucky,Mercer,1980,177,49,4,54
Kentucky,Muhlenberg,1980,201,101,4,54
Kentucky,Ohio,1980,200,93,4,54
Kentucky,Pulaski,1980,112,39,4,54
Kentucky,Trigg,1980,112,14,4,54
Kentucky,Trimble,1980,200,43,4,54
Louisiana,Bossier,1980,210,32,4,29
Louisiana,Calcasieu,1980,238,30,4,29
Louisiana,East Baton Rouge,1980,240,39,4,29
Louisiana,Grant,1980,169,35,4,29
Louisiana,Iberville,1980,244,37,4,29
Louisiana,Orleans,1980,174,18,4,29
Louisiana,St. Charles,1980,172,37,4,29
Louisiana,St. John the Baptist,1980,213,7,4,29
Maryland,Allegany,1980,123,29,4,49
Maryland,Anne Arundel,1980,224,64,4,49
Maryland,Baltimore,1980,237,49,4,49
Maryland,Baltimore (City),1980,234,72,4,49
Maryland,Cecil,1980,218,105,4,49
Maryland,Frederick,1980,215,35,4,49
Maryland,Harford,1980,234,39,4,49
Maryland,Howard,1980,185,27,4,49
Maryland,Montgomery,1980,232,33,4,49
Maryland,Prince George's,1980,253,49,4,49
Maryland,Washington,1980,80,32,4,49
Mississippi,DeSoto,1980,195,39,4,24
Mississippi,Harrison,1980,132,6,4,24
Mississippi,Hinds,1980,208,43,4,24
Mississippi,Jackson,1980,111,11,4,24
Mississippi,Madison,1980,205,36,4,24
Mississippi,Warren,1980,57,6,4,24
North Carolina,Beaufort,1980,200,14,4,45
North Carolina,Buncombe,1980,164,45,4,45
North Carolina,Columbus,1980,200,13,4,45
North Carolina,Durham,1980,210,49,4,45
North Carolina,Forsyth,1980,140,27,4,45
North Carolina,Granville,1980,205,101,4,45
North Carolina,Guilford,1980,190,46,4,45
North Carolina,Iredell,1980,144,16,4,45
North Carolina,Jones,1980,226,32,4,45
North Carolina,Mecklenburg,1980,241,87,4,45
North Carolina,New Hanover,1980,161,48,4,45
North Carolina,Wake,1980,204,58,4,45
South Carolina,Aiken,1980,67,0,4,38
South Carolina,Beaufort,1980,119,32,4,38
South Carolina,Berkeley,1980,159,41,4,38
South Carolina,Charleston,1980,125,21,4,38
South Carolina,Chester,1980,205,47,4,38
South Carolina,Colleton,1980,101,37,4,38
South Carolina,Darlington,1980,190,64,4,38
South Carolina,Edgefield,1980,187,54,4,38
South Carolina,Georgetown,1980,168,0,4,38
South Carolina,Greenville,1980,190,48,4,38
South Carolina,Horry,1980,159,47,4,38
South Carolina,Lexington,1980,197,58,4,38
South Carolina,Pickens,1980,177,45,4,38
South Carolina,Richland,1980,202,52,4,38
South Carolina,York,1980,149,27,4,38
Tennessee,Anderson,1980,161,49,4,61
Tennessee,Benton,1980,200,69,4,61
Tennessee,Blount,1980,200,47,4,61
Tennessee,Cocke,1980,153,39,4,61
Tennessee,Davidson,1980,169,56,4,61
Tennessee,Giles,1980,214,43,4,61
Tennessee,Hamilton,1980,208,43,4,61
Tennessee,Hawkins,1980,200,116,4,61
Tennessee,Houston,1980,200,43,4,61
Tennessee,Humphreys,1980,200,130,4,61
Tennessee,Knox,1980,242,54,4,61
Tennessee,Maury,1980,200,71,4,61
Tennessee,Meigs,1980,200,103,4,61
Tennessee,Monroe,1980,81,14,4,61
Tennessee,Montgomery,1980,200,43,4,61
Tennessee,Morgan,1980,103,14,4,61
Tennessee,Polk,1980,200,59,4,61
Tennessee,Rhea,1980,200,29,4,61
Tennessee,Roane,1980,214,56,4,61
Tennessee,Shelby,1980,228,112,4,61
Tennessee,Stewart,1980,200,69,4,61
Tennessee,Sullivan,1980,258,115,4,61
Tennessee,Sumner,1980,200,31,4,61
Tennessee,Wilson,1980,200,56,4,61
Virginia,Alexandria City,1980,190,43,4,47
Virginia,Arlington,1980,227,52,4,47
Virginia,Bristol City,1980,105,21,4,47
Virginia,Chesapeake City,1980,185,56,4,47
Virginia,Chesterfield,1980,201,80,4,47
Virginia,Fairfax,1980,209,61,4,47
Virginia,Fairfax City,1980,218,41,4,47
Virginia,Fredericksburg City,1980,177,44,4,47
Virginia,Hampton City,1980,201,56,4,47
Virginia,Hanover,1980,208,20,4,47
Virginia,Henrico,1980,213,41,4,47
Virginia,Hopewell City,1980,159,56,4,47
Virginia,Newport News City,1980,65,18,4,47
Virginia,Norfolk City,1980,73,19,4,47
Virginia,Northampton,1980,202,71,4,47
Virginia,Prince William,1980,185,90,4,47
Virginia,Richmond City,1980,123,49,4,47
Virginia,Salem City,1980,169,33,4,47
Virginia,Smyth,1980,161,39,4,47
Virginia,Virginia Beach City,1980,195,47,4,47
West Virginia,Brooke,1980,200,111,4,70
West Virginia,Greenbrier,1980,133,67,4,70
West Virginia,Hancock,1980,167,59,4,70
West Virginia,Kanawha,1980,154,52,4,70
West Virginia,Ohio,1980,199,44,4,70
West Virginia,Wood,1980,200,86,4,70
Connecticut,Fairfield,1980,289,120,5,67
Connecticut,Hartford,1980,260,60,5,67
Connecticut,Litchfield,1980,269,44,5,67
Connecticut,Middlesex,1980,267,67,5,67
Connecticut,New Haven,1980,295,59,5,67
Connecticut,Tolland,1980,223,54,5,67
Maine,Androscoggin,1980,150,40,5,46
Maine,Aroostook,1980,200,85,5,46
Maine,Cumberland,1980,234,52,5,46
Maine,Franklin,1980,67,14,5,46
Maine,Kennebec,1980,190,37,5,46
Maine,Knox,1980,90,11,5,46
Maine,Oxford,1980,163,50,5,46
Maine,Penobscot,1980,200,114,5,46
Maine,Washington,1980,163,11,5,46
Massachusetts,Berkshire,1980,204,41,5,51
Massachusetts,Bristol,1980,220,49,5,51
Massachusetts,Essex,1980,232,47,5,51
Massachusetts,Franklin,1980,179,41,5,51
Massachusetts,Hampden,1980,236,57,5,51
Massachusetts,Middlesex,1980,232,55,5,51
Massachusetts,Norfolk,1980,218,49,5,51
Massachusetts,Suffolk,1980,172,74,5,51
Massachusetts,Worcester,1980,243,49,5,51
New Hampshire,Cheshire,1980,140,35,5,66
New Hampshire,Coos,1980,200,118,5,66
New Hampshire,Hillsborough,1980,208,68,5,66
New Hampshire,Rockingham,1980,215,41,5,66
New Jersey,Atlantic,1980,238,63,5,55
New Jersey,Bergen,1980,218,57,5,55
New Jersey,Burlington,1980,286,64,5,55
New Jersey,Camden,1980,239,70,5,55
New Jersey,Cape May,1980,219,43,5,55
New Jersey,Cumberland,1980,209,50,5,55
New Jersey,Essex,1980,215,62,5,55
New Jersey,Gloucester,1980,119,82,5,55
New Jersey,Hudson,1980,222,64,5,55
New Jersey,Hunterdon,1980,217,50,5,55
New Jersey,Mercer,1980,230,46,5,55
New Jersey,Middlesex,1980,260,61,5,55
New Jersey,Monmouth,1980,246,55,5,55
New Jersey,Morris,1980,227,71,5,55
New Jersey,Ocean,1980,88,41,5,55
New Jersey,Passaic,1980,108,39,5,55
New Jersey,Salem,1980,164,28,5,55
New Jersey,Somerset,1980,209,44,5,55
New Jersey,Union,1980,233,64,5,55
New Jersey,Warren,1980,106,41,5,55
New York,Albany,1980,178,75,5,59
New York,Bronx,1980,137,50,5,59
New York,Broome,1980,177,44,5,59
New York,Chautauqua,1980,200,66,5,59
New York,Chemung,1980,187,36,5,59
New York,Dutchess,1980,201,33,5,59
New York,Erie,1980,200,114,5,59
New York,Essex,1980,203,40,5,59
New York,Kings,1980,232,76,5,59
New York,Monroe,1980,207,106,5,59
New York,Nassau,1980,266,56,5,59
New York,New York,1980,215,102,5,59
New York,Niagara,1980,206,93,5,59
New York,Oneida,1980,204,37,5,59
New York,Onondaga,1980,201,61,5,59
New York,Queens,1980,278,59,5,59
New York,Rensselaer,1980,200,49,5,59
New York,Richmond,1980,225,58,5,59
New York,Schenectady,1980,115,41,5,59
New York,St. Lawrence,1980,75,17,5,59
New York,Suffolk,1980,258,84,5,59
New York,Warren,1980,200,41,5,59
New York,Wayne,1980,197,22,5,59
New York,Westchester,1980,235,49,5,59
Pennsylvania,Allegheny,1980,247,121,5,61
Pennsylvania,Beaver,1980,225,103,5,61
Pennsylvania,Berks,1980,252,62,5,61
Pennsylvania,Blair,1980,177,33,5,61
Pennsylvania,Bucks,1980,268,57,5,61
Pennsylvania,Butler,1980,200,54,5,61
Pennsylvania,Cambria,1980,228,84,5,61
Pennsylvania,Dauphin,1980,195,49,5,61
Pennsylvania,Delaware,1980,299,71,5,61
Pennsylvania,Erie,1980,256,57,5,61
Pennsylvania,Lackawanna,1980,223,49,5,61
Pennsylvania,Lancaster,1980,205,46,5,61
Pennsylvania,Lawrence,1980,169,57,5,61
Pennsylvania,Lehigh,1980,357,50,5,61
Pennsylvania,Luzerne,1980,197,50,5,61
Pennsylvania,Lycoming,1980,143,39,5,61
Pennsylvania,Montgomery,1980,244,61,5,61
Pennsylvania,Northampton,1980,270,61,5,61
Pennsylvania,Perry,1980,212,37,5,61
Pennsylvania,Philadelphia,1980,235,93,5,61
Pennsylvania,Washington,1980,212,62,5,61
Pennsylvania,Westmoreland,1980,125,44,5,61
Pennsylvania,York,1980,208,60,5,61
Rhode Island,Kent,1980,272,44,5,58
Rhode Island,Providence,1980,230,71,5,58
Vermont,Addison,1980,203,36,5,26
Vermont,Bennington,1980,102,20,5,26
Vermont,Chittenden,1980,164,26,5,26
Vermont,Rutland,1980,108,29,5,26
Vermont,Washington,1980,94,24,5,26
Vermont,Windsor,1980,89,23,5,26
Puerto Rico,Bayamon,1980,114,16,6,39
Puerto Rico,Guayama,1980,87,13,6,39
Puerto Rico,Guayanilla,1980,195,110,6,39
Puerto Rico,Guaynabo,1980,171,37,6,39
Puerto Rico,Toa Baja,1980,101,20,6,39
