State,County,Year,Max AQI,Median AQI,Region,Median_By_State
Connecticut,New London,1990,223,38,5,39
Connecticut,Tolland,1990,217,44,5,39
Connecticut,Windham,1990,44,17,5,39
Maine,Androscoggin,1990,106,23,5,32
Maine,Aroostook,1990,166,50,5,32
Maine,Cumberland,1990,216,39,5,32
Maine,Franklin,1990,48,17,5,32
Maine,Hancock,1990,197,37,5,32
Maine,Kennebec,1990,179,36,5,32
Maine,Knox,1990,226,37,5,32
Maine,Oxford,1990,198,41,5,32
Maine,Penobscot,1990,200,40,5,32
Maine,Sagadahoc,1990,97,20,5,32
Maine,Somerset,1990,38,11,5,32
Maine,Washington,1990,177,31,5,32
Maine,York,1990,232,33,5,32
Massachusetts,Barnstable,1990,210,40,5,47
Massachusetts,Berkshire,1990,203,46,5,47
Massachusetts,Bristol,1990,206,56,5,47
Massachusetts,Essex,1990,200,54,5,47
Massachusetts,Hampden,1990,201,52,5,47
Massachusetts,Hampshire,1990,213,51,5,47
Massachusetts,Middlesex,1990,208,43,5,47
Massachusetts,Norfolk,1990,109,41,5,47
Massachusetts,Plymouth,1990,143,31,5,47
Massachusetts,Suffolk,1990,200,60,5,47
Massachusetts,Worcester,1990,192,39,5,47
New Hampshire,Cheshire,1990,140,36,5,42
New Hampshire,Coos,1990,200,75,5,42
New Hampshire,Grafton,1990,129,34,5,42
New Hampshire,Hillsborough,1990,177,45,5,42
New Hampshire,Merrimack,1990,193,61,5,42
New Hampshire,Rockingham,1990,200,38,5,42
New Hampshire,Strafford,1990,42,17,5,42
New Hampshire,Sullivan,1990,143,30,5,42
New Jersey,Atlantic,1990,232,39,5,41
New Jersey,Bergen,1990,212,50,5,41
New Jersey,Burlington,1990,219,41,5,41
New Jersey,Camden,1990,223,51,5,41
New Jersey,Cumberland,1990,224,37,5,41
New Jersey,Essex,1990,212,54,5,41
New Jersey,Gloucester,1990,212,40,5,41
New Jersey,Hudson,1990,244,54,5,41
New Jersey,Hunterdon,1990,227,35,5,41
New Jersey,Mercer,1990,223,43,5,41
New Jersey,Middlesex,1990,212,34,5,41
New Jersey,Monmouth,1990,221,38,5,41
New Jersey,Morris,1990,207,44,5,41
New Jersey,Ocean,1990,73,24,5,41
New Jersey,Passaic,1990,66,26,5,41
New Jersey,Union,1990,197,53,5,41
New York,Albany,1990,201,43,5,36
New York,Bronx,1990,178,58,5,36
New York,Broome,1990,48,19,5,36
New York,Chautauqua,1990,185,43,5,36
New York,Chemung,1990,150,33,5,36
New York,Dutchess,1990,172,37,5,36
New York,Erie,1990,200,70,5,36
New York,Essex,1990,159,42,5,36
New York,Franklin,1990,44,12,5,36
New York,Greene,1990,87,20,5,36
New York,Herkimer,1990,48,10,5,36
New York,Jefferson,1990,133,34,5,36
New York,Kings,1990,143,54,5,36
New York,Madison,1990,97,31,5,36
New York,Monroe,1990,200,66,5,36
New York,Nassau,1990,108,44,5,36
New York,New York,1990,226,72,5,36
New York,Niagara,1990,192,54,5,36
New York,Oneida,1990,204,33,5,36
New York,Onondaga,1990,169,39,5,36
New York,Putnam,1990,27,13,5,36
New York,Queens,1990,208,38,5,36
New York,Rensselaer,1990,44,18,5,36
New York,Richmond,1990,207,41,5,36
New York,Saratoga,1990,61,29,5,36
New York,Schenectady,1990,161,33,5,36
New York,Steuben,1990,43,18,5,36
New York,Suffolk,1990,213,40,5,36
New York,Tompkins,1990,154,37,5,36
New York,Ulster,1990,44,17,5,36
New York,Warren,1990,176,14,5,36
New York,Wayne,1990,205,32,5,36
New York,Westchester,1990,195,31,5,36
Pennsylvania,Adams,1990,203,38,5,46
Pennsylvania,Allegheny,1990,200,116,5,46
Pennsylvania,Beaver,1990,200,90,5,46
Pennsylvania,Berks,1990,192,46,5,46
Pennsylvania,Blair,1990,172,46,5,46
Pennsylvania,Bucks,1990,214,42,5,46
Pennsylvania,Cambria,1990,169,51,5,46
Pennsylvania,Centre,1990,190,38,5,46
Pennsylvania,Chester,1990,70,25,5,46
Pennsylvania,Dauphin,1990,212,42,5,46
Pennsylvania,Delaware,1990,216,51,5,46
Pennsylvania,Elk,1990,174,39,5,46
Pennsylvania,Erie,1990,193,59,5,46
Pennsylvania,Lackawanna,1990,187,44,5,46
Pennsylvania,Lancaster,1990,164,40,5,46
Pennsylvania,Lawrence,1990,172,44,5,46
Pennsylvania,Lehigh,1990,197,38,5,46
Pennsylvania,Luzerne,1990,201,43,5,46
Pennsylvania,Lycoming,1990,133,31,5,46
Pennsylvania,Mercer,1990,187,44,5,46
Pennsylvania,Montgomery,1990,207,31,5,46
Pennsylvania,Northampton,1990,185,44,5,46
Pennsylvania,Perry,1990,179,34,5,46
Pennsylvania,Philadelphia,1990,219,69,5,46
Pennsylvania,Schuylkill,1990,119,29,5,46
Pennsylvania,Somerset,1990,190,36,5,46
Pennsylvania,Warren,1990,141,47,5,46
Pennsylvania,Washington,1990,190,61,5,46
Pennsylvania,Westmoreland,1990,172,32,5,46
Pennsylvania,York,1990,206,44,5,46
Rhode Island,Kent,1990,226,43,5,44
Rhode Island,Providence,1990,195,44,5,44
Vermont,Bennington,1990,159,42,5,29
Vermont,Chittenden,1990,122,35,5,29
Vermont,Rutland,1990,113,27,5,29
Vermont,Washington,1990,45,20,5,29
Vermont,Windham,1990,48,21,5,29
Guam,Guam,1990,53,31,6,31
Puerto Rico,Barceloneta,1990,58,22,6,24
Puerto Rico,Bayamon,1990,200,30,6,24
Puerto Rico,Carolina,1990,57,20,6,24
Puerto Rico,Fajardo,1990,46,18,6,24
Puerto Rico,Guayama,1990,57,23,6,24
Puerto Rico,Guaynabo,1990,76,40,6,24
Puerto Rico,Manati,1990,60,22,6,24
Puerto Rico,Ponce,1990,71,38,6,24
Puerto Rico,San Juan,1990,97,35,6,24
Puerto Rico,Toa Baja,1990,47,17,6,24
Puerto Rico,Yabucoa,1990,23,3,6,24
Virgin Islands,St Croix,1990,200,31,6,26
Virgin Islands,St John,1990,35,20,6,26
