State,County,State_County,Year,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Illinois,Adams,Illinois Adams,2015,40,0,0,214,0,0,0
Illinois,Champaign,Illinois Champaign,2015,42,0,0,215,0,150,0
Illinois,Clark,Illinois Clark,2015,39,0,0,210,0,0,0
Illinois,Cook,Illinois Cook,2015,53,0,51,82,0,208,24
Illinois,DuPage,Illinois DuPage,2015,39,0,0,184,0,75,0
Illinois,Effingham,Illinois Effingham,2015,40,0,0,203,0,0,0
Illinois,Hamilton,Illinois Hamilton,2015,38,0,0,196,0,65,0
Illinois,Jersey,Illinois Jersey,2015,40,0,0,169,0,71,0
Illinois,Jo Daviess,Illinois Jo Daviess,2015,34,0,0,327,0,0,0
Illinois,Kane,Illinois Kane,2015,35,0,0,302,0,61,0
Illinois,La Salle,Illinois La Salle,2015,1,0,0,0,365,0,0
Illinois,Lake,Illinois Lake,2015,35,0,0,362,0,0,0
Illinois,Macon,Illinois Macon,2015,41,0,0,206,22,137,0
Illinois,Macoupin,Illinois Macoupin,2015,30,0,0,213,152,0,0
Illinois,Madison,Illinois Madison,2015,44,0,0,221,0,143,1
Illinois,McHenry,Illinois McHenry,2015,43,0,0,161,0,203,0
Illinois,McLean,Illinois McLean,2015,37,0,0,325,0,38,0
Illinois,Peoria,Illinois Peoria,2015,42,0,0,208,0,157,0
Illinois,Randolph,Illinois Randolph,2015,32,0,0,192,107,65,0
Illinois,Rock Island,Illinois Rock Island,2015,36,0,0,319,0,46,0
Illinois,Saint Clair,Illinois Saint Clair,2015,41,0,21,173,2,169,0
Illinois,Sangamon,Illinois Sangamon,2015,34,0,0,304,17,44,0
Illinois,Tazewell,Illinois Tazewell,2015,4,0,0,0,339,0,0
Illinois,Wabash,Illinois Wabash,2015,4,0,0,0,362,0,0
Illinois,Will,Illinois Will,2015,45,0,0,147,0,217,0
Illinois,Winnebago,Illinois Winnebago,2015,35,0,0,315,0,47,0
Indiana,Allen,Indiana Allen,2015,43,0,0,121,0,236,0
Indiana,Bartholomew,Indiana Bartholomew,2015,43,0,4,111,0,250,0
Indiana,Boone,Indiana Boone,2015,42,0,0,176,0,0,0
Indiana,Brown,Indiana Brown,2015,38,0,0,181,0,0,0
Indiana,Carroll,Indiana Carroll,2015,43,0,0,183,0,0,0
Indiana,Clark,Indiana Clark,2015,44,0,0,126,0,237,1
Indiana,Daviess,Indiana Daviess,2015,4,0,0,0,352,0,0
Indiana,Delaware,Indiana Delaware,2015,36,0,0,155,0,81,0
Indiana,Dubois,Indiana Dubois,2015,35,0,0,0,0,118,4
Indiana,Elkhart,Indiana Elkhart,2015,42,0,0,96,0,261,0
Indiana,Floyd,Indiana Floyd,2015,44,0,0,92,11,262,0
Indiana,Fountain,Indiana Fountain,2015,4,0,0,0,357,0,0
Indiana,Gibson,Indiana Gibson,2015,6,0,0,0,364,0,0
Indiana,Greene,Indiana Greene,2015,41,0,0,164,0,79,0
Indiana,Hamilton,Indiana Hamilton,2015,37,0,0,106,0,254,0
Indiana,Hancock,Indiana Hancock,2015,34,0,0,183,0,0,0
Indiana,Hendricks,Indiana Hendricks,2015,35,0,0,183,0,0,0
Indiana,Henry,Indiana Henry,2015,28,0,0,0,0,121,0
Indiana,Howard,Indiana Howard,2015,52,0,0,0,0,346,0
Indiana,Huntington,Indiana Huntington,2015,31,0,0,178,0,0,0
Indiana,Jackson,Indiana Jackson,2015,41,0,0,167,0,0,0
Indiana,Jasper,Indiana Jasper,2015,4,0,0,0,352,0,0
Indiana,Johnson,Indiana Johnson,2015,39,0,0,179,0,0,0
Indiana,Knox,Indiana Knox,2015,34,0,0,349,0,0,0
Indiana,LaPorte,Indiana LaPorte,2015,40,0,0,163,0,80,0
Indiana,Lake,Indiana Lake,2015,47,1,6,117,6,221,14
Indiana,Madison,Indiana Madison,2015,38,0,0,86,0,277,0
Indiana,Marion,Indiana Marion,2015,51,0,6,123,15,218,3
Indiana,Monroe,Indiana Monroe,2015,30,0,0,0,0,342,0
Indiana,Montgomery,Indiana Montgomery,2015,47,0,0,0,0,118,0
Indiana,Morgan,Indiana Morgan,2015,30,0,0,171,194,0,0
Indiana,Perry,Indiana Perry,2015,43,0,0,183,0,0,0
Indiana,Pike,Indiana Pike,2015,1,0,0,0,357,0,0
Indiana,Porter,Indiana Porter,2015,42,0,0,118,20,202,25
Indiana,Posey,Indiana Posey,2015,40,0,0,183,0,0,0
Indiana,Shelby,Indiana Shelby,2015,39,0,0,183,0,0,0
Indiana,Spencer,Indiana Spencer,2015,34,0,0,0,0,115,0
Indiana,St. Joseph,Indiana St. Joseph,2015,45,0,32,111,0,219,0
Indiana,Tippecanoe,Indiana Tippecanoe,2015,38,0,0,0,0,328,0
Indiana,Vanderburgh,Indiana Vanderburgh,2015,46,2,7,131,0,225,0
Indiana,Vigo,Indiana Vigo,2015,51,0,0,79,81,205,0
Indiana,Wabash,Indiana Wabash,2015,35,0,0,358,0,0,0
Indiana,Warrick,Indiana Warrick,2015,41,0,0,176,99,0,0
Indiana,Wayne,Indiana Wayne,2015,6,0,0,0,363,0,0
Indiana,Whitley,Indiana Whitley,2015,39,0,22,0,3,335,0
Iowa,Black Hawk,Iowa Black Hawk,2015,49,0,0,0,0,361,1
Iowa,Bremer,Iowa Bremer,2015,36,0,0,214,0,0,0
Iowa,Cerro Gordo,Iowa Cerro Gordo,2015,16,0,0,0,0,0,357
Iowa,Clinton,Iowa Clinton,2015,49,0,0,74,4,287,0
Iowa,Delaware,Iowa Delaware,2015,30,0,0,0,0,110,8
Iowa,Harrison,Iowa Harrison,2015,40,0,0,214,0,0,0
Iowa,Johnson,Iowa Johnson,2015,36,0,0,0,0,361,4
Iowa,Lee,Iowa Lee,2015,33,0,0,0,0,118,0
Iowa,Linn,Iowa Linn,2015,42,0,0,124,18,220,3
Iowa,Montgomery,Iowa Montgomery,2015,38,0,0,149,0,216,0
Iowa,Muscatine,Iowa Muscatine,2015,42,0,0,0,74,286,5
Iowa,Palo Alto,Iowa Palo Alto,2015,40,0,0,120,0,243,2
Iowa,Polk,Iowa Polk,2015,36,0,17,136,0,208,4
Iowa,Pottawattamie,Iowa Pottawattamie,2015,32,0,0,0,0,118,4
Iowa,Scott,Iowa Scott,2015,56,0,0,50,0,216,99
Iowa,Story,Iowa Story,2015,36,0,0,213,0,0,0
Iowa,Van Buren,Iowa Van Buren,2015,40,0,0,166,0,199,0
Iowa,Warren,Iowa Warren,2015,35,0,0,214,0,0,0
Iowa,Woodbury,Iowa Woodbury,2015,1,0,0,0,244,119,2
Kansas,Chase,Kansas Chase,2015,20,0,0,0,0,119,0
Kansas,Ford,Kansas Ford,2015,13,0,0,0,0,0,330
Kansas,Johnson,Kansas Johnson,2015,35,0,0,329,0,36,0
Kansas,Leavenworth,Kansas Leavenworth,2015,34,0,0,365,0,0,0
Kansas,Neosho,Kansas Neosho,2015,35,0,1,313,0,42,8
Kansas,Sedgwick,Kansas Sedgwick,2015,40,0,21,282,0,25,37
Kansas,Shawnee,Kansas Shawnee,2015,36,0,0,322,0,30,13
Kansas,Sherman,Kansas Sherman,2015,18,0,0,0,0,0,59
Kansas,Sumner,Kansas Sumner,2015,37,0,0,344,0,21,0
Kansas,Trego,Kansas Trego,2015,41,0,0,340,0,18,0
Kansas,Wyandotte,Kansas Wyandotte,2015,46,0,11,120,17,216,1
Kentucky,Bell,Kentucky Bell,2015,38,0,0,231,0,30,0
Kentucky,Boone,Kentucky Boone,2015,39,0,0,244,0,0,0
Kentucky,Boyd,Kentucky Boyd,2015,41,0,18,126,2,217,2
Kentucky,Bullitt,Kentucky Bullitt,2015,39,0,0,242,0,0,0
Kentucky,Campbell,Kentucky Campbell,2015,43,0,3,155,3,203,0
Kentucky,Carter,Kentucky Carter,2015,36,0,0,194,0,70,1
Kentucky,Christian,Kentucky Christian,2015,41,0,0,198,0,72,0
Kentucky,Daviess,Kentucky Daviess,2015,43,0,5,95,8,257,0
Kentucky,Edmonson,Kentucky Edmonson,2015,36,0,0,330,4,28,0
Kentucky,Fayette,Kentucky Fayette,2015,39,0,30,188,1,145,1
Kentucky,Greenup,Kentucky Greenup,2015,31,0,0,239,125,0,0
Kentucky,Hancock,Kentucky Hancock,2015,41,0,0,245,0,0,0
Kentucky,Hardin,Kentucky Hardin,2015,44,0,0,133,0,232,0
Kentucky,Henderson,Kentucky Henderson,2015,42,0,0,130,2,233,0
Kentucky,Jefferson,Kentucky Jefferson,2015,49,0,13,128,12,212,0
Kentucky,Jessamine,Kentucky Jessamine,2015,32,0,0,244,121,0,0
Kentucky,Livingston,Kentucky Livingston,2015,40,0,0,242,0,0,18
Kentucky,Madison,Kentucky Madison,2015,30,0,0,0,0,112,0
Kentucky,McCracken,Kentucky McCracken,2015,41,0,40,113,2,208,2
Kentucky,Morgan,Kentucky Morgan,2015,37,0,0,362,0,0,0
Kentucky,Oldham,Kentucky Oldham,2015,39,0,0,191,0,0,0
Kentucky,Perry,Kentucky Perry,2015,36,0,0,167,0,194,0
Kentucky,Pike,Kentucky Pike,2015,42,0,0,82,0,283,0
Kentucky,Pulaski,Kentucky Pulaski,2015,37,0,0,196,0,67,0
Kentucky,Simpson,Kentucky Simpson,2015,39,0,0,208,0,0,0
Kentucky,Trigg,Kentucky Trigg,2015,36,0,0,344,0,0,0
Kentucky,Warren,Kentucky Warren,2015,38,0,0,161,0,175,0
Kentucky,Washington,Kentucky Washington,2015,37,0,0,360,0,0,0
Louisiana,Ascension,Louisiana Ascension,2015,34,0,9,354,0,0,0
Louisiana,Bossier,Louisiana Bossier,2015,40,0,0,207,2,156,0
Louisiana,Caddo,Louisiana Caddo,2015,38,0,0,278,0,86,0
Louisiana,Calcasieu,Louisiana Calcasieu,2015,45,0,1,152,9,203,0
Louisiana,East Baton Rouge,Louisiana East Baton Rouge,2015,50,0,1,126,0,238,0
Louisiana,Iberville,Louisiana Iberville,2015,34,0,3,321,0,41,0
Louisiana,Jefferson,Louisiana Jefferson,2015,40,0,5,235,0,125,0
Louisiana,Lafayette,Louisiana Lafayette,2015,44,0,0,165,0,200,0
Louisiana,Lafourche,Louisiana Lafourche,2015,35,0,0,259,0,106,0
Louisiana,Livingston,Louisiana Livingston,2015,45,0,0,179,0,186,0
Louisiana,Orleans,Louisiana Orleans,2015,36,3,59,0,0,296,7
Louisiana,Ouachita,Louisiana Ouachita,2015,32,0,0,276,0,59,0
Louisiana,Pointe Coupee,Louisiana Pointe Coupee,2015,32,0,0,364,0,0,0
