State,County,State_County,Year,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Mississippi,DeSoto,Mississippi DeSoto,2017,39,0,0,134,0,231,0
Mississippi,Forrest,Mississippi Forrest,2017,34,0,0,0,0,350,0
Mississippi,Grenada,Mississippi Grenada,2017,30,0,0,0,0,103,0
Mississippi,Hancock,Mississippi Hancock,2017,38,0,0,214,0,64,0
Mississippi,Harrison,Mississippi Harrison,2017,38,0,0,142,0,219,0
Mississippi,Hinds,Mississippi Hinds,2017,43,0,8,114,0,243,0
Mississippi,Jackson,Mississippi Jackson,2017,33,0,81,208,3,66,0
Mississippi,Lauderdale,Mississippi Lauderdale,2017,34,0,0,245,0,0,0
Mississippi,Lee,Mississippi Lee,2017,37,0,0,225,0,0,0
Mississippi,Yalobusha,Mississippi Yalobusha,2017,32,0,0,353,0,0,0
Missouri,Andrew,Missouri Andrew,2017,42,0,0,243,0,0,0
Missouri,Boone,Missouri Boone,2017,41,0,0,245,0,0,0
Missouri,Buchanan,Missouri Buchanan,2017,37,0,0,0,0,253,112
Missouri,Callaway,Missouri Callaway,2017,40,0,0,243,0,0,0
Missouri,Cass,Missouri Cass,2017,40,0,0,210,0,149,0
Missouri,Cedar,Missouri Cedar,2017,38,0,0,195,0,168,0
Missouri,Clay,Missouri Clay,2017,40,0,0,218,0,146,0
Missouri,Clinton,Missouri Clinton,2017,42,0,0,245,0,0,0
Missouri,Franklin,Missouri Franklin,2017,3,0,0,0,365,0,0
Missouri,Greene,Missouri Greene,2017,40,0,0,200,0,149,16
Missouri,Iron,Missouri Iron,2017,24,0,0,0,364,0,0
Missouri,Jackson,Missouri Jackson,2017,41,0,58,0,2,253,52
Missouri,Jasper,Missouri Jasper,2017,36,0,0,230,0,0,135
Missouri,Jefferson,Missouri Jefferson,2017,36,0,0,150,7,189,19
Missouri,Lincoln,Missouri Lincoln,2017,42,0,0,244,0,0,0
Missouri,Monroe,Missouri Monroe,2017,37,0,1,363,0,0,1
Missouri,New Madrid,Missouri New Madrid,2017,3,0,0,0,361,0,0
Missouri,Perry,Missouri Perry,2017,44,0,0,245,0,0,0
Missouri,Saint Charles,Missouri Saint Charles,2017,37,0,0,243,122,0,0
Missouri,Saint Louis,Missouri Saint Louis,2017,45,0,19,187,1,158,0
Missouri,Sainte Genevieve,Missouri Sainte Genevieve,2017,44,0,0,245,0,0,0
Missouri,St. Louis City,Missouri St. Louis City,2017,45,0,29,166,1,144,25
Missouri,Stoddard,Missouri Stoddard,2017,24,0,0,0,0,122,0
Missouri,Taney,Missouri Taney,2017,38,0,0,237,0,48,0
Montana,Cascade,Montana Cascade,2017,29,0,0,0,0,345,0
Montana,Fergus,Montana Fergus,2017,42,0,0,311,0,54,0
Montana,Flathead,Montana Flathead,2017,39,0,0,190,0,139,36
Montana,Gallatin,Montana Gallatin,2017,23,2,18,0,0,345,0
Montana,Lake,Montana Lake,2017,7,0,0,0,0,110,0
Montana,Lewis and Clark,Montana Lewis and Clark,2017,45,0,0,221,0,144,0
Montana,Lincoln,Montana Lincoln,2017,43,0,0,0,0,362,1
Montana,Missoula,Montana Missoula,2017,61,0,0,52,0,313,0
Montana,Phillips,Montana Phillips,2017,32,0,1,295,0,64,0
Montana,Powder River,Montana Powder River,2017,41,0,0,240,0,96,22
Montana,Powell,Montana Powell,2017,7,0,0,0,0,105,0
Montana,Ravalli,Montana Ravalli,2017,31,0,0,0,0,360,0
Montana,Richland,Montana Richland,2017,37,0,0,294,11,50,3
Montana,Roosevelt,Montana Roosevelt,2017,11,0,0,0,0,90,0
Montana,Rosebud,Montana Rosebud,2017,38,0,3,281,1,73,7
Montana,Sanders,Montana Sanders,2017,27,0,0,0,0,195,163
Montana,Sheridan,Montana Sheridan,2017,13,0,0,0,0,114,0
Montana,Silver Bow,Montana Silver Bow,2017,35,0,0,0,0,329,25
Montana,Yellowstone,Montana Yellowstone,2017,25,0,0,0,33,332,0
Nebraska,Cass,Nebraska Cass,2017,22,0,0,0,0,0,365
Nebraska,Douglas,Nebraska Douglas,2017,44,0,0,150,27,171,17
Nebraska,Hall,Nebraska Hall,2017,23,0,0,0,0,111,0
Nebraska,Knox,Nebraska Knox,2017,36,0,0,338,0,0,0
Nebraska,Lancaster,Nebraska Lancaster,2017,33,0,0,196,84,64,0
Nebraska,Sarpy,Nebraska Sarpy,2017,38,0,0,0,0,341,0
Nebraska,Scotts Bluff,Nebraska Scotts Bluff,2017,23,0,0,0,0,113,0
Nebraska,Thomas,Nebraska Thomas,2017,12,0,0,0,0,116,0
Nebraska,Washington,Nebraska Washington,2017,26,0,0,0,0,121,0
Nevada,Carson City,Nevada Carson City,2017,44,0,0,309,0,56,0
Nevada,Churchill,Nevada Churchill,2017,43,0,0,350,0,0,0
Nevada,Clark,Nevada Clark,2017,58,0,46,229,0,79,11
Nevada,Douglas,Nevada Douglas,2017,20,0,0,0,0,338,0
Nevada,Elko,Nevada Elko,2017,24,0,0,130,0,15,216
Nevada,Lyon,Nevada Lyon,2017,42,0,0,363,0,0,0
Nevada,Nye,Nevada Nye,2017,19,0,0,0,0,0,365
Nevada,Washoe,Nevada Washoe,2017,49,0,8,273,0,73,11
Nevada,White Pine,Nevada White Pine,2017,44,0,0,354,0,2,0
New Hampshire,Belknap,New Hampshire Belknap,2017,32,0,0,203,0,105,0
New Hampshire,Cheshire,New Hampshire Cheshire,2017,35,0,0,287,0,77,0
New Hampshire,Coos,New Hampshire Coos,2017,43,0,0,349,0,7,0
New Hampshire,Grafton,New Hampshire Grafton,2017,35,0,0,254,0,111,0
New Hampshire,Hillsborough,New Hampshire Hillsborough,2017,37,0,0,354,1,10,0
New Hampshire,Merrimack,New Hampshire Merrimack,2017,32,0,0,364,1,0,0
New Hampshire,Rockingham,New Hampshire Rockingham,2017,38,0,0,323,0,42,0
New Jersey,Atlantic,New Jersey Atlantic,2017,38,0,0,282,0,83,0
New Jersey,Bergen,New Jersey Bergen,2017,42,0,95,139,0,131,0
New Jersey,Camden,New Jersey Camden,2017,45,0,19,171,0,175,0
New Jersey,Cumberland,New Jersey Cumberland,2017,36,0,20,236,0,108,0
New Jersey,Essex,New Jersey Essex,2017,39,0,84,131,0,150,0
New Jersey,Gloucester,New Jersey Gloucester,2017,37,0,0,248,0,50,0
New Jersey,Hudson,New Jersey Hudson,2017,41,0,83,104,0,178,0
New Jersey,Hunterdon,New Jersey Hunterdon,2017,39,0,0,217,0,147,0
New Jersey,Mercer,New Jersey Mercer,2017,40,0,0,219,0,146,0
New Jersey,Middlesex,New Jersey Middlesex,2017,38,0,8,213,0,144,0
New Jersey,Monmouth,New Jersey Monmouth,2017,31,0,0,258,0,0,0
New Jersey,Morris,New Jersey Morris,2017,35,0,12,333,0,18,0
New Jersey,Ocean,New Jersey Ocean,2017,37,0,0,234,0,125,0
New Jersey,Passaic,New Jersey Passaic,2017,38,0,0,247,0,52,0
New Jersey,Union,New Jersey Union,2017,43,0,71,0,0,294,0
New Jersey,Warren,New Jersey Warren,2017,36,0,28,180,0,156,0
New Mexico,Bernalillo,New Mexico Bernalillo,2017,51,0,2,254,0,31,78
New Mexico,Catron,New Mexico Catron,2017,9,0,0,0,0,114,0
New Mexico,Chaves,New Mexico Chaves,2017,18,0,0,0,0,119,0
New Mexico,Dona Ana,New Mexico Dona Ana,2017,57,0,1,257,0,30,77
New Mexico,Eddy,New Mexico Eddy,2017,45,0,3,362,0,0,0
New Mexico,Lea,New Mexico Lea,2017,45,0,1,281,0,83,0
New Mexico,Lincoln,New Mexico Lincoln,2017,11,0,0,0,0,111,0
New Mexico,Los Alamos,New Mexico Los Alamos,2017,9,0,0,0,0,116,0
New Mexico,Luna,New Mexico Luna,2017,19,0,0,0,0,0,360
New Mexico,Rio Arriba,New Mexico Rio Arriba,2017,45,0,0,358,0,2,0
New Mexico,San Juan,New Mexico San Juan,2017,47,0,5,359,0,0,1
New Mexico,Sandoval,New Mexico Sandoval,2017,44,0,0,364,0,0,0
New Mexico,Santa Fe,New Mexico Santa Fe,2017,44,0,0,354,0,11,0
New Mexico,Socorro,New Mexico Socorro,2017,10,0,0,0,0,117,0
New Mexico,Taos,New Mexico Taos,2017,12,0,0,0,0,352,0
New Mexico,Valencia,New Mexico Valencia,2017,44,0,0,361,0,0,0
New York,Albany,New York Albany,2017,37,0,0,241,0,124,0
New York,Bronx,New York Bronx,2017,39,0,101,166,0,98,0
New York,Chautauqua,New York Chautauqua,2017,37,0,0,319,9,27,0
New York,Dutchess,New York Dutchess,2017,32,0,0,355,8,0,0
New York,Erie,New York Erie,2017,39,0,19,185,0,160,1
New York,Essex,New York Essex,2017,39,0,0,360,0,5,0
New York,Franklin,New York Franklin,2017,25,0,118,198,49,0,0
New York,Hamilton,New York Hamilton,2017,34,0,0,358,6,0,0
New York,Herkimer,New York Herkimer,2017,31,0,0,312,7,0,0
New York,Jefferson,New York Jefferson,2017,34,0,0,326,0,0,0
New York,Kings,New York Kings,2017,28,0,0,0,0,344,0
New York,Monroe,New York Monroe,2017,37,0,3,220,2,140,0
New York,Nassau,New York Nassau,2017,23,0,0,0,22,343,0
New York,New York,New York New York,2017,41,0,0,135,0,230,0
New York,Niagara,New York Niagara,2017,35,0,0,249,0,0,0
New York,Oneida,New York Oneida,2017,20,0,0,0,0,359,0
New York,Onondaga,New York Onondaga,2017,35,0,0,305,0,60,0
New York,Orange,New York Orange,2017,34,0,0,257,0,108,0
New York,Oswego,New York Oswego,2017,34,0,0,360,0,0,0
New York,Putnam,New York Putnam,2017,34,0,0,356,4,0,0
New York,Queens,New York Queens,2017,39,0,95,161,0,109,0
New York,Richmond,New York Richmond,2017,38,0,0,220,0,145,0
New York,Rockland,New York Rockland,2017,35,0,0,310,0,55,0
New York,Saratoga,New York Saratoga,2017,34,0,0,354,0,0,0
New York,Seneca,New York Seneca,2017,0,0,0,0,349,0,0
New York,St. Lawrence,New York St. Lawrence,2017,17,0,0,0,363,0,0
New York,Steuben,New York Steuben,2017,34,1,0,309,0,53,0
New York,Suffolk,New York Suffolk,2017,39,0,0,281,0,84,0
New York,Tompkins,New York Tompkins,2017,34,0,0,351,14,0,0
New York,Wayne,New York Wayne,2017,36,0,0,306,0,0,0
New York,Westchester,New York Westchester,2017,37,0,0,288,0,75,0
North Carolina,Alexander,North Carolina Alexander,2017,38,0,0,234,0,0,59
North Carolina,Avery,North Carolina Avery,2017,40,0,0,355,0,5,0
North Carolina,Beaufort,North Carolina Beaufort,2017,1,0,0,0,365,0,0
North Carolina,Brunswick,North Carolina Brunswick,2017,0,0,0,0,362,0,0
North Carolina,Buncombe,North Carolina Buncombe,2017,39,0,0,184,3,178,0
North Carolina,Caldwell,North Carolina Caldwell,2017,40,0,0,239,60,0,0
North Carolina,Carteret,North Carolina Carteret,2017,35,0,0,341,0,0,0
North Carolina,Caswell,North Carolina Caswell,2017,37,0,0,234,0,0,57
North Carolina,Catawba,North Carolina Catawba,2017,33,0,0,0,0,348,0
North Carolina,Cumberland,North Carolina Cumberland,2017,43,0,0,162,0,202,1
North Carolina,Davidson,North Carolina Davidson,2017,35,0,0,0,0,359,0
North Carolina,Durham,North Carolina Durham,2017,43,0,0,168,0,197,0
North Carolina,Edgecombe,North Carolina Edgecombe,2017,37,0,0,199,0,163,0
North Carolina,Forsyth,North Carolina Forsyth,2017,43,0,12,221,0,132,0
North Carolina,Graham,North Carolina Graham,2017,43,0,0,227,0,0,0
North Carolina,Granville,North Carolina Granville,2017,43,0,0,243,0,0,0
North Carolina,Guilford,North Carolina Guilford,2017,42,0,0,201,0,149,15
North Carolina,Haywood,North Carolina Haywood,2017,46,0,0,176,165,20,0
North Carolina,Hyde,North Carolina Hyde,2017,18,0,0,0,0,114,0
North Carolina,Jackson,North Carolina Jackson,2017,44,0,0,199,0,57,0
North Carolina,Johnston,North Carolina Johnston,2017,40,0,0,160,0,205,0
North Carolina,Lee,North Carolina Lee,2017,43,0,0,211,0,149,0
North Carolina,Lenoir,North Carolina Lenoir,2017,35,0,0,240,0,0,64
North Carolina,Lincoln,North Carolina Lincoln,2017,42,0,0,238,0,0,0
North Carolina,Macon,North Carolina Macon,2017,33,0,0,347,0,0,0
North Carolina,Martin,North Carolina Martin,2017,34,0,0,244,59,0,0
North Carolina,Mecklenburg,North Carolina Mecklenburg,2017,46,0,2,184,0,179,0
North Carolina,Mitchell,North Carolina Mitchell,2017,25,0,0,0,0,338,0
North Carolina,Montgomery,North Carolina Montgomery,2017,38,0,0,270,0,95,0
North Carolina,New Hanover,North Carolina New Hanover,2017,33,0,0,178,12,175,0
North Carolina,Person,North Carolina Person,2017,35,0,0,238,121,0,0
North Carolina,Pitt,North Carolina Pitt,2017,39,0,0,189,0,176,0
North Carolina,Rockingham,North Carolina Rockingham,2017,39,0,0,240,63,0,0
North Carolina,Rowan,North Carolina Rowan,2017,38,0,0,355,0,0,0
North Carolina,Swain,North Carolina Swain,2017,38,0,0,185,0,180,0
North Carolina,Union,North Carolina Union,2017,43,0,0,236,0,0,0
North Carolina,Wake,North Carolina Wake,2017,44,0,5,161,0,199,0
North Carolina,Yancey,North Carolina Yancey,2017,44,0,0,202,0,0,0
North Dakota,Billings,North Dakota Billings,2017,37,0,0,334,0,30,0
North Dakota,Burke,North Dakota Burke,2017,35,0,1,309,1,50,2
North Dakota,Burleigh,North Dakota Burleigh,2017,35,0,9,241,1,103,10
North Dakota,Cass,North Dakota Cass,2017,38,0,1,174,0,172,15
North Dakota,Dunn,North Dakota Dunn,2017,35,0,0,258,0,72,0
North Dakota,McKenzie,North Dakota McKenzie,2017,35,0,0,290,7,62,3
North Dakota,Mercer,North Dakota Mercer,2017,35,0,1,298,23,39,4
North Dakota,Oliver,North Dakota Oliver,2017,37,0,0,295,1,66,0
North Dakota,Stutsman,North Dakota Stutsman,2017,10,0,0,0,36,0,329
North Dakota,Ward,North Dakota Ward,2017,32,0,0,271,0,63,9
North Dakota,Williams,North Dakota Williams,2017,37,0,0,247,47,67,4
Ohio,Adams,Ohio Adams,2017,23,0,0,0,1,364,0
Ohio,Allen,Ohio Allen,2017,37,0,0,231,0,134,0
Ohio,Ashtabula,Ohio Ashtabula,2017,34,0,0,245,120,0,0
Ohio,Athens,Ohio Athens,2017,26,0,0,0,0,59,0
Ohio,Belmont,Ohio Belmont,2017,15,1,255,0,0,101,8
Ohio,Butler,Ohio Butler,2017,42,0,0,290,10,62,3
Ohio,Clark,Ohio Clark,2017,41,0,0,184,0,181,0
Ohio,Clermont,Ohio Clermont,2017,42,0,0,169,0,196,0
Ohio,Clinton,Ohio Clinton,2017,42,0,0,245,0,0,0
Ohio,Columbiana,Ohio Columbiana,2017,3,0,0,0,304,0,61
Ohio,Cuyahoga,Ohio Cuyahoga,2017,44,0,16,190,10,143,6
Ohio,Delaware,Ohio Delaware,2017,38,0,0,245,0,0,0
Ohio,Fayette,Ohio Fayette,2017,35,0,0,357,0,0,0
Ohio,Franklin,Ohio Franklin,2017,41,0,30,195,0,137,3
Ohio,Gallia,Ohio Gallia,2017,6,0,0,0,365,0,0
Ohio,Geauga,Ohio Geauga,2017,43,0,0,245,0,0,0
Ohio,Greene,Ohio Greene,2017,40,0,0,187,0,177,0
Ohio,Hamilton,Ohio Hamilton,2017,50,0,20,138,0,207,0
Ohio,Jefferson,Ohio Jefferson,2017,50,0,0,85,10,270,0
Ohio,Knox,Ohio Knox,2017,38,0,0,245,0,0,0
Ohio,Lake,Ohio Lake,2017,38,1,0,205,2,157,0
Ohio,Lawrence,Ohio Lawrence,2017,36,0,0,222,0,143,0
Ohio,Licking,Ohio Licking,2017,39,0,0,245,0,0,0
Ohio,Lorain,Ohio Lorain,2017,36,0,0,227,0,137,1
Ohio,Lucas,Ohio Lucas,2017,41,0,0,193,3,169,0
Ohio,Madison,Ohio Madison,2017,41,0,0,244,0,0,0
Ohio,Mahoning,Ohio Mahoning,2017,36,0,0,132,0,233,0
Ohio,Medina,Ohio Medina,2017,40,0,0,207,0,157,0
Ohio,Miami,Ohio Miami,2017,40,0,0,245,0,0,0
Ohio,Montgomery,Ohio Montgomery,2017,40,12,0,197,0,156,0
Ohio,Morgan,Ohio Morgan,2017,1,0,0,0,362,0,0
Ohio,Noble,Ohio Noble,2017,38,0,0,333,0,21,0
Ohio,Portage,Ohio Portage,2017,39,0,0,227,0,54,0
Ohio,Preble,Ohio Preble,2017,39,1,0,247,0,116,0
Ohio,Scioto,Ohio Scioto,2017,13,0,0,0,28,96,241
Ohio,Stark,Ohio Stark,2017,44,5,0,180,0,180,0
Ohio,Summit,Ohio Summit,2017,39,0,0,175,0,190,0
Ohio,Trumbull,Ohio Trumbull,2017,41,0,0,174,0,178,0
Ohio,Warren,Ohio Warren,2017,44,0,0,184,0,174,0
Ohio,Washington,Ohio Washington,2017,41,0,0,245,0,0,0
Ohio,Wood,Ohio Wood,2017,38,0,0,245,0,0,0
Oklahoma,Adair,Oklahoma Adair,2017,41,0,0,220,0,142,0
Oklahoma,Bryan,Oklahoma Bryan,2017,39,0,0,294,0,0,0
Oklahoma,Caddo,Oklahoma Caddo,2017,35,0,0,111,0,0,0
Oklahoma,Canadian,Oklahoma Canadian,2017,38,0,14,348,0,0,0
Oklahoma,Carter,Oklahoma Carter,2017,33,0,0,0,0,310,0
Oklahoma,Cherokee,Oklahoma Cherokee,2017,39,0,0,280,0,0,0
Oklahoma,Choctaw,Oklahoma Choctaw,2017,38,0,0,271,0,0,0
Oklahoma,Cleveland,Oklahoma Cleveland,2017,43,0,0,248,0,114,0
Oklahoma,Comanche,Oklahoma Comanche,2017,40,0,0,242,0,123,0
Oklahoma,Creek,Oklahoma Creek,2017,39,0,0,364,0,0,0
Oklahoma,Custer,Oklahoma Custer,2017,17,0,0,0,0,0,305
Oklahoma,Dewey,Oklahoma Dewey,2017,41,0,0,315,0,43,0
Oklahoma,Garfield,Oklahoma Garfield,2017,0,0,0,0,353,0,0
Oklahoma,Grady,Oklahoma Grady,2017,8,0,94,0,0,0,0
Oklahoma,Jefferson,Oklahoma Jefferson,2017,41,0,0,246,0,0,0
Oklahoma,Kay,Oklahoma Kay,2017,45,0,0,118,1,246,0
Oklahoma,Lincoln,Oklahoma Lincoln,2017,22,0,0,2,0,14,1
Oklahoma,Love,Oklahoma Love,2017,44,0,0,270,0,0,0
Oklahoma,Mayes,Oklahoma Mayes,2017,37,0,0,285,78,0,0
Oklahoma,McClain,Oklahoma McClain,2017,39,0,0,358,0,0,0
Oklahoma,Muskogee,Oklahoma Muskogee,2017,19,0,0,0,122,0,237
Oklahoma,Oklahoma,Oklahoma Oklahoma,2017,46,0,18,226,0,120,1
Oklahoma,Osage,Oklahoma Osage,2017,39,0,0,358,0,0,0
Oklahoma,Ottawa,Oklahoma Ottawa,2017,43,0,0,150,0,214,1
Oklahoma,Pittsburg,Oklahoma Pittsburg,2017,40,0,0,228,0,129,0
Oklahoma,Sequoyah,Oklahoma Sequoyah,2017,36,0,43,243,0,72,0
Oklahoma,Tulsa,Oklahoma Tulsa,2017,48,0,1,178,0,186,0
Oklahoma,Washington,Oklahoma Washington,2017,42,0,0,237,0,128,0
Oregon,Baker,Oregon Baker,2017,23,0,0,0,0,365,0
Oregon,Benton,Oregon Benton,2017,15,0,0,0,0,357,0
Oregon,Clackamas,Oregon Clackamas,2017,32,0,0,127,0,89,0
Oregon,Columbia,Oregon Columbia,2017,26,0,0,128,0,218,0
Oregon,Crook,Oregon Crook,2017,26,0,0,0,0,357,0
Oregon,Deschutes,Oregon Deschutes,2017,20,0,0,0,0,365,0
Oregon,Douglas,Oregon Douglas,2017,22,0,0,0,0,359,0
Oregon,Grant,Oregon Grant,2017,32,0,0,0,0,358,0
Oregon,Harney,Oregon Harney,2017,33,0,0,0,0,365,0
Oregon,Jackson,Oregon Jackson,2017,41,0,0,108,0,257,0
Oregon,Jefferson,Oregon Jefferson,2017,28,0,0,0,0,92,0
Oregon,Josephine,Oregon Josephine,2017,31,0,0,0,0,365,0
Oregon,Klamath,Oregon Klamath,2017,30,0,0,0,0,361,0
Oregon,Lake,Oregon Lake,2017,22,0,0,0,0,363,0
Oregon,Lane,Oregon Lane,2017,39,0,0,92,0,270,3
Oregon,Linn,Oregon Linn,2017,24,0,0,0,0,365,0
Oregon,Marion,Oregon Marion,2017,30,0,0,141,0,221,0
Oregon,Multnomah,Oregon Multnomah,2017,34,0,19,198,0,148,0
Oregon,Umatilla,Oregon Umatilla,2017,40,0,0,128,0,237,0
Oregon,Union,Oregon Union,2017,23,0,0,0,0,362,3
Oregon,Wallowa,Oregon Wallowa,2017,20,0,0,0,0,353,0
Oregon,Wasco,Oregon Wasco,2017,35,0,0,121,0,243,0
Oregon,Washington,Oregon Washington,2017,34,0,34,198,0,133,0
Pennsylvania,Adams,Pennsylvania Adams,2017,41,0,0,261,0,104,0
Pennsylvania,Allegheny,Pennsylvania Allegheny,2017,54,0,0,140,25,199,1
Pennsylvania,Armstrong,Pennsylvania Armstrong,2017,44,0,0,193,0,168,0
Pennsylvania,Beaver,Pennsylvania Beaver,2017,47,0,1,170,1,193,0
Pennsylvania,Berks,Pennsylvania Berks,2017,44,0,0,213,0,152,0
Pennsylvania,Blair,Pennsylvania Blair,2017,42,0,0,221,0,141,0
Pennsylvania,Bradford,Pennsylvania Bradford,2017,37,0,0,213,0,149,0
Pennsylvania,Bucks,Pennsylvania Bucks,2017,34,0,0,335,0,0,0
Pennsylvania,Cambria,Pennsylvania Cambria,2017,48,0,3,121,2,237,1
Pennsylvania,Centre,Pennsylvania Centre,2017,45,0,0,204,0,161,0
Pennsylvania,Chester,Pennsylvania Chester,2017,45,0,0,140,0,224,0
Pennsylvania,Clearfield,Pennsylvania Clearfield,2017,36,0,0,346,0,0,0
Pennsylvania,Cumberland,Pennsylvania Cumberland,2017,32,0,0,0,0,359,0
Pennsylvania,Dauphin,Pennsylvania Dauphin,2017,42,0,0,189,0,176,0
Pennsylvania,Delaware,Pennsylvania Delaware,2017,44,0,13,167,2,183,0
Pennsylvania,Elk,Pennsylvania Elk,2017,35,0,0,342,0,0,0
Pennsylvania,Erie,Pennsylvania Erie,2017,38,0,2,240,0,123,0
Pennsylvania,Franklin,Pennsylvania Franklin,2017,33,0,0,358,0,0,0
Pennsylvania,Greene,Pennsylvania Greene,2017,38,0,0,264,0,92,0
Pennsylvania,Indiana,Pennsylvania Indiana,2017,37,0,0,346,16,0,0
Pennsylvania,Lackawanna,Pennsylvania Lackawanna,2017,40,0,20,193,0,151,0
Pennsylvania,Lancaster,Pennsylvania Lancaster,2017,48,0,0,109,0,256,0
Pennsylvania,Lawrence,Pennsylvania Lawrence,2017,34,0,0,363,2,0,0
Pennsylvania,Lebanon,Pennsylvania Lebanon,2017,51,0,0,121,0,244,0
Pennsylvania,Lehigh,Pennsylvania Lehigh,2017,38,0,0,232,0,129,4
Pennsylvania,Luzerne,Pennsylvania Luzerne,2017,33,0,0,354,0,0,11
Pennsylvania,Lycoming,Pennsylvania Lycoming,2017,33,0,0,329,0,0,35
Pennsylvania,Mercer,Pennsylvania Mercer,2017,49,0,0,130,0,235,0
Pennsylvania,Monroe,Pennsylvania Monroe,2017,38,0,0,248,0,116,0
Pennsylvania,Montgomery,Pennsylvania Montgomery,2017,40,0,0,225,0,139,0
Pennsylvania,Northampton,Pennsylvania Northampton,2017,51,0,0,134,7,224,0
Pennsylvania,Philadelphia,Pennsylvania Philadelphia,2017,50,0,8,136,0,220,1
Pennsylvania,Somerset,Pennsylvania Somerset,2017,36,0,0,363,0,0,0
Pennsylvania,Tioga,Pennsylvania Tioga,2017,43,0,0,167,0,196,0
Pennsylvania,Warren,Pennsylvania Warren,2017,10,0,0,0,365,0,0
Pennsylvania,Washington,Pennsylvania Washington,2017,47,0,1,144,2,218,0
Pennsylvania,Westmoreland,Pennsylvania Westmoreland,2017,46,0,0,110,0,252,0
Pennsylvania,York,Pennsylvania York,2017,43,0,14,211,1,139,0
Puerto Rico,Adjuntas,Puerto Rico Adjuntas,2017,28,0,0,0,0,47,0
Puerto Rico,Bayamon,Puerto Rico Bayamon,2017,40,0,0,43,63,115,0
Puerto Rico,Caguas,Puerto Rico Caguas,2017,24,65,157,0,0,0,0
Puerto Rico,Catano,Puerto Rico Catano,2017,28,0,0,83,6,149,15
Puerto Rico,Fajardo,Puerto Rico Fajardo,2017,28,0,0,0,0,34,10
Puerto Rico,Guayama,Puerto Rico Guayama,2017,3,0,0,0,128,44,0
Puerto Rico,Guayanilla,Puerto Rico Guayanilla,2017,24,0,0,0,0,47,0
Puerto Rico,Guaynabo,Puerto Rico Guaynabo,2017,12,72,122,0,0,39,2
Puerto Rico,Juncos,Puerto Rico Juncos,2017,5,0,0,195,0,0,0
Puerto Rico,Ponce,Puerto Rico Ponce,2017,30,4,0,0,0,57,180
Puerto Rico,Salinas,Puerto Rico Salinas,2017,3,0,0,0,235,0,0
Puerto Rico,San Juan,Puerto Rico San Juan,2017,8,246,0,0,0,0,0
Rhode Island,Kent,Rhode Island Kent,2017,30,0,0,190,0,159,0
Rhode Island,Providence,Rhode Island Providence,2017,40,0,25,216,0,124,0
Rhode Island,Washington,Rhode Island Washington,2017,33,0,0,206,0,156,0
South Carolina,Abbeville,South Carolina Abbeville,2017,25,0,0,9,0,0,0
South Carolina,Aiken,South Carolina Aiken,2017,38,0,0,269,0,0,0
South Carolina,Anderson,South Carolina Anderson,2017,37,0,0,264,0,0,0
South Carolina,Berkeley,South Carolina Berkeley,2017,33,0,0,248,0,0,0
South Carolina,Charleston,South Carolina Charleston,2017,39,0,4,194,1,160,2
South Carolina,Chesterfield,South Carolina Chesterfield,2017,38,0,0,267,0,90,1
South Carolina,Colleton,South Carolina Colleton,2017,36,0,0,184,0,173,0
South Carolina,Darlington,South Carolina Darlington,2017,39,0,0,274,0,0,0
South Carolina,Edgefield,South Carolina Edgefield,2017,39,0,0,199,0,145,0
South Carolina,Florence,South Carolina Florence,2017,29,0,0,0,0,273,0
South Carolina,Georgetown,South Carolina Georgetown,2017,15,0,0,0,0,0,304
South Carolina,Greenville,South Carolina Greenville,2017,43,0,5,209,0,151,0
South Carolina,Horry,South Carolina Horry,2017,32,0,0,354,0,0,0
South Carolina,Lexington,South Carolina Lexington,2017,33,0,0,0,8,316,38
South Carolina,Oconee,South Carolina Oconee,2017,37,0,0,300,3,60,0
South Carolina,Pickens,South Carolina Pickens,2017,41,0,0,291,0,0,0
South Carolina,Richland,South Carolina Richland,2017,41,0,0,284,0,81,0
South Carolina,Spartanburg,South Carolina Spartanburg,2017,43,0,0,179,0,172,0
South Carolina,York,South Carolina York,2017,38,0,0,307,0,0,0
South Dakota,Brookings,South Dakota Brookings,2017,34,0,0,292,0,46,27
South Dakota,Brown,South Dakota Brown,2017,23,0,0,0,0,105,17
South Dakota,Codington,South Dakota Codington,2017,31,0,0,0,0,287,77
South Dakota,Custer,South Dakota Custer,2017,42,0,0,338,0,25,0
South Dakota,Hughes,South Dakota Hughes,2017,12,0,0,0,0,356,0
South Dakota,Jackson,South Dakota Jackson,2017,41,0,0,353,0,12,0
South Dakota,Meade,South Dakota Meade,2017,30,0,0,343,0,0,22
South Dakota,Minnehaha,South Dakota Minnehaha,2017,35,0,4,264,0,89,8
South Dakota,Pennington,South Dakota Pennington,2017,30,0,26,0,0,212,127
South Dakota,Union,South Dakota Union,2017,38,0,0,269,0,92,4
Tennessee,Anderson,Tennessee Anderson,2017,34,0,0,245,119,0,0
Tennessee,Blount,Tennessee Blount,2017,44,0,0,251,0,114,0
Tennessee,Claiborne,Tennessee Claiborne,2017,36,0,0,344,0,0,0
Tennessee,Davidson,Tennessee Davidson,2017,44,0,19,124,2,220,0
Tennessee,DeKalb,Tennessee DeKalb,2017,36,0,0,363,0,0,0
