State,County,State_County,Year,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Louisiana,St. James,Louisiana St. James,2016,31,0,0,366,0,0,0
Louisiana,St. John the Baptist,Louisiana St. John the Baptist,2016,35,0,0,365,0,0,0
Louisiana,St. Martin,Louisiana St. Martin,2016,39,0,0,361,0,0,0
Louisiana,St. Tammany,Louisiana St. Tammany,2016,37,0,0,276,0,87,0
Louisiana,Tangipahoa,Louisiana Tangipahoa,2016,28,0,0,0,0,117,0
Louisiana,Terrebonne,Louisiana Terrebonne,2016,28,0,0,0,0,120,0
Louisiana,West Baton Rouge,Louisiana West Baton Rouge,2016,40,0,14,184,3,165,0
Maine,Androscoggin,Maine Androscoggin,2016,32,0,0,170,0,183,5
Maine,Aroostook,Maine Aroostook,2016,34,0,0,194,0,171,1
Maine,Cumberland,Maine Cumberland,2016,35,0,12,262,0,88,4
Maine,Franklin,Maine Franklin,2016,16,0,0,0,0,347,0
Maine,Hancock,Maine Hancock,2016,36,0,0,331,0,35,0
Maine,Kennebec,Maine Kennebec,2016,30,0,76,206,0,25,2
Maine,Knox,Maine Knox,2016,33,0,0,181,0,0,0
Maine,Oxford,Maine Oxford,2016,31,0,0,168,0,195,0
Maine,Penobscot,Maine Penobscot,2016,36,0,0,193,0,173,0
Maine,Washington,Maine Washington,2016,32,0,0,365,0,1,0
Maine,York,Maine York,2016,35,0,0,236,47,0,0
Maryland,Anne Arundel,Maryland Anne Arundel,2016,42,0,0,206,0,59,2
Maryland,Baltimore,Maryland Baltimore,2016,44,0,31,240,0,95,0
Maryland,Baltimore (City),Maryland Baltimore (City),2016,43,0,53,161,0,152,0
Maryland,Calvert,Maryland Calvert,2016,42,0,0,214,0,0,0
Maryland,Carroll,Maryland Carroll,2016,42,0,0,212,0,0,0
Maryland,Cecil,Maryland Cecil,2016,42,0,0,197,0,162,0
Maryland,Charles,Maryland Charles,2016,42,0,0,213,0,0,0
Maryland,Dorchester,Maryland Dorchester,2016,40,0,0,270,0,96,0
Maryland,Frederick,Maryland Frederick,2016,43,0,0,211,0,0,0
Maryland,Garrett,Maryland Garrett,2016,38,0,1,296,0,67,0
Maryland,Harford,Maryland Harford,2016,41,0,0,196,0,163,0
Maryland,Howard,Maryland Howard,2016,39,1,110,0,0,254,0
Maryland,Kent,Maryland Kent,2016,38,0,0,198,0,159,0
Maryland,Montgomery,Maryland Montgomery,2016,38,0,0,200,0,145,0
Maryland,Prince George's,Maryland Prince George's,2016,43,0,8,239,0,119,0
Maryland,Washington,Maryland Washington,2016,42,0,0,174,0,177,0
Massachusetts,Barnstable,Massachusetts Barnstable,2016,36,0,0,353,0,9,0
Massachusetts,Berkshire,Massachusetts Berkshire,2016,27,0,0,0,0,355,0
Massachusetts,Bristol,Massachusetts Bristol,2016,36,0,0,321,0,45,0
Massachusetts,Dukes,Massachusetts Dukes,2016,35,0,0,339,0,15,0
Massachusetts,Essex,Massachusetts Essex,2016,37,0,2,307,0,57,0
Massachusetts,Franklin,Massachusetts Franklin,2016,35,0,0,270,0,96,0
Massachusetts,Hampden,Massachusetts Hampden,2016,38,0,17,256,0,93,0
Massachusetts,Hampshire,Massachusetts Hampshire,2016,36,0,4,316,0,39,0
Massachusetts,Middlesex,Massachusetts Middlesex,2016,33,0,0,362,0,0,0
Massachusetts,Norfolk,Massachusetts Norfolk,2016,37,0,8,348,0,9,0
Massachusetts,Plymouth,Massachusetts Plymouth,2016,35,0,0,278,0,88,0
Massachusetts,Suffolk,Massachusetts Suffolk,2016,42,0,46,104,0,215,1
Massachusetts,Worcester,Massachusetts Worcester,2016,38,0,17,282,0,67,0
Michigan,Allegan,Michigan Allegan,2016,40,0,0,177,0,63,0
Michigan,Bay,Michigan Bay,2016,28,0,0,0,0,355,0
Michigan,Benzie,Michigan Benzie,2016,38,0,0,170,0,0,0
Michigan,Berrien,Michigan Berrien,2016,40,0,0,175,0,67,0
Michigan,Cass,Michigan Cass,2016,42,0,0,183,0,0,0
Michigan,Chippewa,Michigan Chippewa,2016,31,0,0,134,0,165,0
Michigan,Clinton,Michigan Clinton,2016,41,0,0,181,0,0,0
Michigan,Genesee,Michigan Genesee,2016,38,0,0,172,0,192,0
Michigan,Huron,Michigan Huron,2016,38,0,0,183,0,0,0
Michigan,Ingham,Michigan Ingham,2016,39,0,4,236,2,116,0
Michigan,Kalamazoo,Michigan Kalamazoo,2016,38,0,0,161,0,202,0
Michigan,Kent,Michigan Kent,2016,39,0,0,219,0,147,0
Michigan,Keweenaw,Michigan Keweenaw,2016,9,0,0,0,0,120,0
Michigan,Lenawee,Michigan Lenawee,2016,40,0,0,163,0,198,0
Michigan,Macomb,Michigan Macomb,2016,42,0,0,178,0,65,0
Michigan,Manistee,Michigan Manistee,2016,32,0,0,178,0,63,0
Michigan,Mason,Michigan Mason,2016,38,0,0,180,0,0,0
Michigan,Missaukee,Michigan Missaukee,2016,36,0,0,311,0,54,0
Michigan,Monroe,Michigan Monroe,2016,4,0,0,0,249,117,0
Michigan,Muskegon,Michigan Muskegon,2016,41,0,0,178,0,0,0
Michigan,Oakland,Michigan Oakland,2016,40,0,0,177,0,67,0
Michigan,Ottawa,Michigan Ottawa,2016,11,0,0,166,200,0,0
Michigan,Schoolcraft,Michigan Schoolcraft,2016,29,0,0,179,0,171,0
Michigan,St. Clair,Michigan St. Clair,2016,37,0,0,144,20,200,0
Michigan,Tuscola,Michigan Tuscola,2016,34,0,0,360,0,0,0
Michigan,Washtenaw,Michigan Washtenaw,2016,40,0,0,253,0,113,0
Michigan,Wayne,Michigan Wayne,2016,53,0,17,111,18,191,29
Michigan,Wexford,Michigan Wexford,2016,34,0,0,355,0,0,0
Minnesota,Anoka,Minnesota Anoka,2016,35,0,13,251,0,102,0
Minnesota,Becker,Minnesota Becker,2016,27,0,0,197,0,164,0
Minnesota,Beltrami,Minnesota Beltrami,2016,18,0,0,0,0,358,0
Minnesota,Carlton,Minnesota Carlton,2016,29,0,0,256,0,108,0
Minnesota,Cook,Minnesota Cook,2016,14,0,0,0,0,356,0
Minnesota,Crow Wing,Minnesota Crow Wing,2016,29,0,0,161,0,196,0
Minnesota,Dakota,Minnesota Dakota,2016,28,0,90,0,5,271,0
Minnesota,Goodhue,Minnesota Goodhue,2016,34,0,0,214,0,0,0
Minnesota,Hennepin,Minnesota Hennepin,2016,41,0,21,51,0,123,171
Minnesota,Lake,Minnesota Lake,2016,22,0,0,171,0,133,62
Minnesota,Lyon,Minnesota Lyon,2016,30,0,0,196,0,160,0
Minnesota,Mille Lacs,Minnesota Mille Lacs,2016,30,0,0,211,0,0,0
Minnesota,Olmsted,Minnesota Olmsted,2016,33,0,0,187,1,178,0
Minnesota,Ramsey,Minnesota Ramsey,2016,29,1,0,0,0,327,38
Minnesota,Saint Louis,Minnesota Saint Louis,2016,32,0,0,290,0,69,7
Minnesota,Scott,Minnesota Scott,2016,32,0,0,327,0,34,0
Minnesota,Stearns,Minnesota Stearns,2016,30,0,0,196,0,170,0
Minnesota,Washington,Minnesota Washington,2016,34,0,0,189,0,136,41
Minnesota,Winona,Minnesota Winona,2016,15,0,0,0,0,117,0
Minnesota,Wright,Minnesota Wright,2016,31,0,0,179,0,182,0
Mississippi,Bolivar,Mississippi Bolivar,2016,39,0,0,244,0,0,0
Mississippi,DeSoto,Mississippi DeSoto,2016,40,0,0,132,0,193,0
Mississippi,Forrest,Mississippi Forrest,2016,35,0,0,0,0,336,0
Mississippi,Grenada,Mississippi Grenada,2016,31,0,0,0,0,109,0
Mississippi,Hancock,Mississippi Hancock,2016,37,0,0,205,0,72,0
Mississippi,Harrison,Mississippi Harrison,2016,37,0,0,190,0,169,0
Mississippi,Hinds,Mississippi Hinds,2016,43,0,0,148,0,218,0
Mississippi,Jackson,Mississippi Jackson,2016,35,0,58,226,23,56,0
Mississippi,Lauderdale,Mississippi Lauderdale,2016,37,0,0,212,0,0,0
Mississippi,Lee,Mississippi Lee,2016,39,0,0,238,0,0,0
Mississippi,Yalobusha,Mississippi Yalobusha,2016,33,0,0,360,0,0,0
Missouri,Andrew,Missouri Andrew,2016,40,0,0,214,0,0,0
Missouri,Boone,Missouri Boone,2016,37,0,0,214,0,0,0
Missouri,Buchanan,Missouri Buchanan,2016,33,0,0,0,0,317,46
Missouri,Callaway,Missouri Callaway,2016,38,0,0,214,0,0,0
Missouri,Cass,Missouri Cass,2016,35,0,0,184,0,180,0
Missouri,Cedar,Missouri Cedar,2016,36,0,0,181,0,173,0
Missouri,Clay,Missouri Clay,2016,38,0,0,202,0,159,0
Missouri,Clinton,Missouri Clinton,2016,42,0,0,214,0,0,0
Missouri,Franklin,Missouri Franklin,2016,1,0,0,0,254,0,0
Missouri,Greene,Missouri Greene,2016,38,0,0,183,0,181,2
Missouri,Iron,Missouri Iron,2016,4,0,0,0,366,0,0
Missouri,Jackson,Missouri Jackson,2016,38,0,90,0,1,235,40
Missouri,Jasper,Missouri Jasper,2016,34,0,0,191,0,0,170
Missouri,Jefferson,Missouri Jefferson,2016,40,0,0,163,8,190,5
Missouri,Lincoln,Missouri Lincoln,2016,39,0,0,214,0,0,0
Missouri,Monroe,Missouri Monroe,2016,32,0,0,363,0,0,3
Missouri,Perry,Missouri Perry,2016,42,0,0,214,0,0,0
Missouri,Saint Charles,Missouri Saint Charles,2016,32,0,0,213,151,0,0
Missouri,Saint Louis,Missouri Saint Louis,2016,40,0,38,165,0,163,0
Missouri,Sainte Genevieve,Missouri Sainte Genevieve,2016,39,0,0,214,0,0,0
Missouri,St. Louis City,Missouri St. Louis City,2016,45,0,24,135,0,194,13
Missouri,Stoddard,Missouri Stoddard,2016,24,0,0,0,0,121,0
Missouri,Taney,Missouri Taney,2016,35,0,0,200,0,64,0
Montana,Cascade,Montana Cascade,2016,25,0,0,0,0,356,0
Montana,Fergus,Montana Fergus,2016,36,0,0,342,0,21,3
Montana,Flathead,Montana Flathead,2016,35,0,0,238,0,79,49
Montana,Gallatin,Montana Gallatin,2016,25,3,10,0,0,353,0
Montana,Lake,Montana Lake,2016,6,0,0,0,0,120,0
Montana,Lewis and Clark,Montana Lewis and Clark,2016,40,0,0,277,0,89,0
Montana,Lincoln,Montana Lincoln,2016,33,0,0,0,0,361,5
Montana,Missoula,Montana Missoula,2016,53,0,0,50,0,316,0
Montana,Phillips,Montana Phillips,2016,33,0,0,319,0,47,0
Montana,Powder River,Montana Powder River,2016,37,0,0,272,0,53,41
Montana,Powell,Montana Powell,2016,8,0,0,0,0,119,0
Montana,Ravalli,Montana Ravalli,2016,26,0,0,0,0,351,0
Montana,Richland,Montana Richland,2016,36,0,1,305,3,49,8
Montana,Roosevelt,Montana Roosevelt,2016,10,0,0,0,0,104,0
Montana,Rosebud,Montana Rosebud,2016,38,0,15,294,1,28,28
Montana,Sanders,Montana Sanders,2016,11,0,0,0,0,38,297
Montana,Sheridan,Montana Sheridan,2016,11,0,0,0,0,117,0
Montana,Silver Bow,Montana Silver Bow,2016,22,0,0,0,0,315,51
Montana,Yellowstone,Montana Yellowstone,2016,22,0,0,0,48,315,0
Nebraska,Cass,Nebraska Cass,2016,22,0,0,0,0,0,352
Nebraska,Dawson,Nebraska Dawson,2016,14,0,0,0,0,0,12
Nebraska,Douglas,Nebraska Douglas,2016,40,0,0,192,16,148,10
Nebraska,Hall,Nebraska Hall,2016,22,0,0,0,0,113,0
Nebraska,Knox,Nebraska Knox,2016,35,0,0,350,0,0,0
Nebraska,Lancaster,Nebraska Lancaster,2016,36,0,0,198,7,62,0
Nebraska,Sarpy,Nebraska Sarpy,2016,32,0,0,0,0,357,0
Nebraska,Scotts Bluff,Nebraska Scotts Bluff,2016,19,0,0,0,0,87,0
Nebraska,Thomas,Nebraska Thomas,2016,11,0,0,0,0,113,0
Nebraska,Washington,Nebraska Washington,2016,24,0,0,0,0,117,0
Nevada,Carson City,Nevada Carson City,2016,42,0,0,327,0,39,0
Nevada,Churchill,Nevada Churchill,2016,41,0,0,351,0,0,0
Nevada,Clark,Nevada Clark,2016,58,0,27,219,0,114,6
Nevada,Douglas,Nevada Douglas,2016,26,0,0,0,0,336,0
Nevada,Elko,Nevada Elko,2016,19,0,0,0,0,17,328
Nevada,Lyon,Nevada Lyon,2016,41,0,0,352,0,0,0
Nevada,Nye,Nevada Nye,2016,15,0,0,0,0,0,366
Nevada,Washoe,Nevada Washoe,2016,46,0,16,280,0,59,11
Nevada,White Pine,Nevada White Pine,2016,43,0,0,358,0,3,0
New Hampshire,Belknap,New Hampshire Belknap,2016,33,0,0,180,0,77,0
New Hampshire,Cheshire,New Hampshire Cheshire,2016,36,0,0,287,0,79,0
New Hampshire,Coos,New Hampshire Coos,2016,44,0,0,365,0,0,0
New Hampshire,Grafton,New Hampshire Grafton,2016,33,0,0,294,0,72,0
New Hampshire,Hillsborough,New Hampshire Hillsborough,2016,37,0,0,355,0,11,0
New Hampshire,Merrimack,New Hampshire Merrimack,2016,31,0,0,357,9,0,0
New Hampshire,Rockingham,New Hampshire Rockingham,2016,38,0,0,309,0,57,0
New Jersey,Atlantic,New Jersey Atlantic,2016,38,0,0,287,2,77,0
New Jersey,Bergen,New Jersey Bergen,2016,42,0,93,142,0,131,0
New Jersey,Camden,New Jersey Camden,2016,45,2,16,183,2,153,10
New Jersey,Cumberland,New Jersey Cumberland,2016,39,0,4,244,0,118,0
New Jersey,Essex,New Jersey Essex,2016,40,0,81,150,0,134,1
New Jersey,Gloucester,New Jersey Gloucester,2016,39,0,0,214,0,52,0
New Jersey,Hudson,New Jersey Hudson,2016,42,0,73,138,0,155,0
New Jersey,Hunterdon,New Jersey Hunterdon,2016,39,0,0,279,0,76,0
New Jersey,Mercer,New Jersey Mercer,2016,42,0,0,233,0,133,0
New Jersey,Middlesex,New Jersey Middlesex,2016,40,0,17,232,0,117,0
New Jersey,Monmouth,New Jersey Monmouth,2016,37,0,0,236,0,0,0
New Jersey,Morris,New Jersey Morris,2016,34,0,18,324,0,22,0
New Jersey,Ocean,New Jersey Ocean,2016,37,0,0,202,0,160,0
New Jersey,Passaic,New Jersey Passaic,2016,39,0,0,222,0,48,0
New Jersey,Union,New Jersey Union,2016,42,0,88,0,0,278,0
New Jersey,Warren,New Jersey Warren,2016,39,0,30,151,0,185,0
New Mexico,Bernalillo,New Mexico Bernalillo,2016,50,0,3,235,0,71,57
New Mexico,Catron,New Mexico Catron,2016,9,0,0,0,0,108,0
New Mexico,Chaves,New Mexico Chaves,2016,17,0,0,0,0,117,0
New Mexico,Dona Ana,New Mexico Dona Ana,2016,54,0,1,221,0,64,80
New Mexico,Eddy,New Mexico Eddy,2016,44,0,2,360,0,0,0
New Mexico,Lea,New Mexico Lea,2016,41,0,4,349,0,11,0
New Mexico,Lincoln,New Mexico Lincoln,2016,10,0,0,0,0,113,0
New Mexico,Los Alamos,New Mexico Los Alamos,2016,8,0,0,0,0,119,0
New Mexico,Luna,New Mexico Luna,2016,17,0,0,0,0,0,360
New Mexico,Rio Arriba,New Mexico Rio Arriba,2016,44,0,0,359,0,3,0
New Mexico,San Juan,New Mexico San Juan,2016,44,0,10,355,0,0,1
New Mexico,Sandoval,New Mexico Sandoval,2016,42,0,0,361,0,0,0
New Mexico,Santa Fe,New Mexico Santa Fe,2016,43,0,0,363,0,3,0
New Mexico,Socorro,New Mexico Socorro,2016,11,0,0,0,0,102,0
New Mexico,Taos,New Mexico Taos,2016,12,0,0,0,0,362,0
New Mexico,Valencia,New Mexico Valencia,2016,43,0,0,362,0,0,0
New York,Albany,New York Albany,2016,36,0,0,274,0,92,0
New York,Bronx,New York Bronx,2016,41,0,82,174,0,110,0
New York,Chautauqua,New York Chautauqua,2016,37,0,0,352,3,11,0
New York,Dutchess,New York Dutchess,2016,34,0,0,353,9,0,0
New York,Erie,New York Erie,2016,41,0,27,193,3,143,0
New York,Essex,New York Essex,2016,39,0,0,365,0,1,0
New York,Franklin,New York Franklin,2016,20,0,142,198,26,0,0
New York,Hamilton,New York Hamilton,2016,33,0,0,324,19,0,0
New York,Herkimer,New York Herkimer,2016,32,0,0,347,6,0,0
New York,Jefferson,New York Jefferson,2016,34,0,0,332,0,0,0
New York,Kings,New York Kings,2016,28,0,0,0,0,366,0
New York,Monroe,New York Monroe,2016,38,0,7,224,4,131,0
New York,Nassau,New York Nassau,2016,23,0,0,0,15,351,0
New York,New York,New York New York,2016,43,0,0,161,0,205,0
New York,Niagara,New York Niagara,2016,39,0,0,220,0,0,0
New York,Oneida,New York Oneida,2016,20,0,0,0,0,362,0
New York,Onondaga,New York Onondaga,2016,34,0,0,320,0,46,0
New York,Orange,New York Orange,2016,36,0,0,276,0,90,0
New York,Oswego,New York Oswego,2016,34,0,0,283,0,0,0
New York,Putnam,New York Putnam,2016,35,0,0,356,5,0,0
New York,Queens,New York Queens,2016,39,0,69,198,0,99,0
New York,Richmond,New York Richmond,2016,40,0,0,222,0,144,0
New York,Rockland,New York Rockland,2016,36,0,0,299,0,64,0
New York,Saratoga,New York Saratoga,2016,33,0,0,350,0,0,0
New York,Steuben,New York Steuben,2016,36,3,0,307,1,52,0
New York,Suffolk,New York Suffolk,2016,40,0,0,282,0,84,0
New York,Tompkins,New York Tompkins,2016,36,0,0,361,0,0,0
New York,Wayne,New York Wayne,2016,34,0,0,351,0,0,0
New York,Westchester,New York Westchester,2016,37,0,0,283,0,83,0
North Carolina,Alexander,North Carolina Alexander,2016,39,0,0,212,0,0,66
North Carolina,Avery,North Carolina Avery,2016,41,0,0,346,0,12,0
North Carolina,Beaufort,North Carolina Beaufort,2016,0,0,0,0,344,0,0
North Carolina,Brunswick,North Carolina Brunswick,2016,0,0,0,0,74,0,0
North Carolina,Buncombe,North Carolina Buncombe,2016,38,0,0,167,0,199,0
North Carolina,Caldwell,North Carolina Caldwell,2016,40,0,0,214,50,0,0
North Carolina,Carteret,North Carolina Carteret,2016,36,0,0,327,0,0,0
North Carolina,Caswell,North Carolina Caswell,2016,32,0,0,207,0,4,118
North Carolina,Catawba,North Carolina Catawba,2016,36,0,0,0,0,358,0
North Carolina,Cumberland,North Carolina Cumberland,2016,41,0,0,172,8,184,2
North Carolina,Davidson,North Carolina Davidson,2016,35,0,0,0,0,362,0
North Carolina,Durham,North Carolina Durham,2016,41,0,0,158,0,208,0
North Carolina,Edgecombe,North Carolina Edgecombe,2016,34,0,0,180,0,176,0
North Carolina,Forsyth,North Carolina Forsyth,2016,42,0,19,192,0,155,0
North Carolina,Graham,North Carolina Graham,2016,45,0,0,213,0,0,0
North Carolina,Granville,North Carolina Granville,2016,41,0,0,213,0,0,0
North Carolina,Guilford,North Carolina Guilford,2016,42,0,0,175,0,184,7
North Carolina,Haywood,North Carolina Haywood,2016,44,0,0,213,0,52,0
North Carolina,Hyde,North Carolina Hyde,2016,20,0,0,0,0,108,0
North Carolina,Jackson,North Carolina Jackson,2016,45,0,0,210,0,61,0
North Carolina,Johnston,North Carolina Johnston,2016,40,0,0,174,0,130,0
North Carolina,Lee,North Carolina Lee,2016,43,0,0,197,0,166,0
North Carolina,Lenoir,North Carolina Lenoir,2016,40,0,0,193,0,0,0
North Carolina,Lincoln,North Carolina Lincoln,2016,44,0,0,211,0,0,0
North Carolina,Macon,North Carolina Macon,2016,35,0,0,345,0,0,0
North Carolina,Martin,North Carolina Martin,2016,33,0,0,197,64,0,16
North Carolina,Mecklenburg,North Carolina Mecklenburg,2016,44,0,9,242,0,115,0
North Carolina,Mitchell,North Carolina Mitchell,2016,28,0,0,0,0,232,0
North Carolina,Montgomery,North Carolina Montgomery,2016,37,0,0,273,0,92,0
North Carolina,New Hanover,North Carolina New Hanover,2016,31,0,0,178,16,167,0
North Carolina,Person,North Carolina Person,2016,40,0,0,214,0,0,0
North Carolina,Pitt,North Carolina Pitt,2016,38,0,0,162,0,126,0
North Carolina,Rockingham,North Carolina Rockingham,2016,42,0,0,212,0,0,0
North Carolina,Rowan,North Carolina Rowan,2016,37,0,0,360,0,0,0
North Carolina,Swain,North Carolina Swain,2016,40,0,0,180,0,185,0
North Carolina,Union,North Carolina Union,2016,44,0,0,209,0,0,0
North Carolina,Wake,North Carolina Wake,2016,46,0,2,179,0,185,0
North Carolina,Yancey,North Carolina Yancey,2016,46,0,0,204,0,0,0
North Dakota,Billings,North Dakota Billings,2016,34,0,0,350,1,15,0
North Dakota,Burke,North Dakota Burke,2016,32,0,0,324,3,37,1
North Dakota,Burleigh,North Dakota Burleigh,2016,30,0,12,241,0,60,24
North Dakota,Cass,North Dakota Cass,2016,34,0,1,212,0,133,20
North Dakota,Dunn,North Dakota Dunn,2016,34,0,0,309,0,52,5
North Dakota,McKenzie,North Dakota McKenzie,2016,33,0,1,344,0,21,0
North Dakota,Mercer,North Dakota Mercer,2016,32,0,5,330,11,20,0
North Dakota,Oliver,North Dakota Oliver,2016,32,0,1,336,1,27,1
North Dakota,Stutsman,North Dakota Stutsman,2016,9,0,0,0,34,0,332
North Dakota,Williams,North Dakota Williams,2016,31,0,0,288,25,38,15
Ohio,Adams,Ohio Adams,2016,23,0,0,0,6,360,0
Ohio,Allen,Ohio Allen,2016,34,0,0,206,0,160,0
Ohio,Ashtabula,Ohio Ashtabula,2016,30,0,0,213,153,0,0
Ohio,Athens,Ohio Athens,2016,27,0,0,0,0,60,0
Ohio,Belmont,Ohio Belmont,2016,17,1,259,0,1,98,7
Ohio,Butler,Ohio Butler,2016,42,0,0,287,12,63,4
Ohio,Clark,Ohio Clark,2016,42,0,0,178,3,185,0
Ohio,Clermont,Ohio Clermont,2016,44,0,0,149,0,217,0
Ohio,Clinton,Ohio Clinton,2016,44,0,0,211,0,0,0
Ohio,Columbiana,Ohio Columbiana,2016,1,0,0,0,305,0,60
Ohio,Cuyahoga,Ohio Cuyahoga,2016,47,0,16,138,32,172,8
Ohio,Delaware,Ohio Delaware,2016,41,0,0,212,0,0,0
Ohio,Fayette,Ohio Fayette,2016,37,0,0,353,0,0,0
Ohio,Franklin,Ohio Franklin,2016,42,0,42,184,0,139,1
Ohio,Geauga,Ohio Geauga,2016,44,0,0,214,0,0,0
Ohio,Greene,Ohio Greene,2016,40,0,0,189,0,177,0
Ohio,Hamilton,Ohio Hamilton,2016,49,0,34,147,0,185,0
Ohio,Jefferson,Ohio Jefferson,2016,49,0,0,106,8,252,0
Ohio,Knox,Ohio Knox,2016,41,0,0,213,0,0,0
Ohio,Lake,Ohio Lake,2016,39,1,0,175,11,179,0
Ohio,Lawrence,Ohio Lawrence,2016,39,0,0,152,0,214,0
Ohio,Licking,Ohio Licking,2016,43,0,0,214,0,0,0
Ohio,Lorain,Ohio Lorain,2016,34,0,0,207,0,157,1
Ohio,Lucas,Ohio Lucas,2016,39,0,0,183,32,151,0
Ohio,Madison,Ohio Madison,2016,43,0,0,213,0,0,0
Ohio,Mahoning,Ohio Mahoning,2016,35,0,0,70,0,296,0
Ohio,Medina,Ohio Medina,2016,40,0,0,184,0,178,0
Ohio,Meigs,Ohio Meigs,2016,1,0,0,0,187,0,0
Ohio,Miami,Ohio Miami,2016,43,0,0,213,0,0,0
Ohio,Montgomery,Ohio Montgomery,2016,41,0,0,183,0,183,0
Ohio,Morgan,Ohio Morgan,2016,1,0,0,0,363,0,0
Ohio,Noble,Ohio Noble,2016,38,0,0,324,0,24,0
Ohio,Portage,Ohio Portage,2016,37,0,0,204,0,43,0
Ohio,Preble,Ohio Preble,2016,40,0,0,266,2,98,0
Ohio,Scioto,Ohio Scioto,2016,15,0,0,0,38,115,213
Ohio,Stark,Ohio Stark,2016,40,2,0,179,0,185,0
Ohio,Summit,Ohio Summit,2016,43,0,0,105,0,261,0
Ohio,Trumbull,Ohio Trumbull,2016,39,0,0,189,0,175,2
Ohio,Warren,Ohio Warren,2016,44,0,0,176,0,184,0
Ohio,Washington,Ohio Washington,2016,40,0,0,214,0,0,0
Ohio,Wood,Ohio Wood,2016,41,0,0,214,0,0,0
Oklahoma,Adair,Oklahoma Adair,2016,39,0,0,267,0,98,1
Oklahoma,Caddo,Oklahoma Caddo,2016,33,0,0,137,0,0,0
Oklahoma,Canadian,Oklahoma Canadian,2016,36,0,51,307,0,0,0
Oklahoma,Carter,Oklahoma Carter,2016,41,0,0,255,0,43,0
Oklahoma,Cherokee,Oklahoma Cherokee,2016,38,0,0,269,0,0,0
Oklahoma,Cleveland,Oklahoma Cleveland,2016,40,0,0,269,0,96,0
Oklahoma,Comanche,Oklahoma Comanche,2016,40,0,0,284,0,82,0
Oklahoma,Cotton,Oklahoma Cotton,2016,39,0,0,265,0,0,0
Oklahoma,Creek,Oklahoma Creek,2016,39,0,0,334,0,0,0
Oklahoma,Custer,Oklahoma Custer,2016,15,0,0,0,0,0,360
Oklahoma,Dewey,Oklahoma Dewey,2016,40,0,0,290,0,71,0
Oklahoma,Grady,Oklahoma Grady,2016,9,0,286,0,0,0,0
Oklahoma,Johnston,Oklahoma Johnston,2016,39,0,0,218,0,0,0
Oklahoma,Kay,Oklahoma Kay,2016,43,0,0,136,5,220,0
Oklahoma,Lincoln,Oklahoma Lincoln,2016,37,0,0,288,0,71,6
Oklahoma,Mayes,Oklahoma Mayes,2016,38,0,0,294,0,0,0
Oklahoma,McClain,Oklahoma McClain,2016,37,0,0,362,0,0,0
Oklahoma,Muskogee,Oklahoma Muskogee,2016,18,0,0,0,70,0,294
Oklahoma,Oklahoma,Oklahoma Oklahoma,2016,43,0,28,242,0,93,3
Oklahoma,Osage,Oklahoma Osage,2016,38,0,0,198,0,0,0
Oklahoma,Ottawa,Oklahoma Ottawa,2016,40,0,0,152,0,212,2
Oklahoma,Pittsburg,Oklahoma Pittsburg,2016,40,0,0,249,0,117,0
Oklahoma,Sequoyah,Oklahoma Sequoyah,2016,37,0,58,233,0,66,4
Oklahoma,Tulsa,Oklahoma Tulsa,2016,45,0,1,201,0,164,0
Oklahoma,Washington,Oklahoma Washington,2016,42,0,0,184,0,90,0
Oregon,Baker,Oregon Baker,2016,21,0,0,0,0,362,0
Oregon,Benton,Oregon Benton,2016,15,0,0,0,0,194,0
Oregon,Clackamas,Oregon Clackamas,2016,29,0,0,153,0,62,0
Oregon,Columbia,Oregon Columbia,2016,23,0,0,146,0,202,0
Oregon,Crook,Oregon Crook,2016,20,0,0,0,0,348,0
Oregon,Deschutes,Oregon Deschutes,2016,22,0,0,0,0,327,0
Oregon,Douglas,Oregon Douglas,2016,17,0,0,0,0,339,0
Oregon,Grant,Oregon Grant,2016,22,0,0,0,0,341,0
Oregon,Harney,Oregon Harney,2016,18,0,0,0,0,357,0
Oregon,Jackson,Oregon Jackson,2016,35,0,0,112,0,254,0
Oregon,Josephine,Oregon Josephine,2016,28,0,0,0,0,366,0
Oregon,Klamath,Oregon Klamath,2016,30,0,0,0,0,363,0
Oregon,Lake,Oregon Lake,2016,18,0,0,0,0,360,0
Oregon,Lane,Oregon Lane,2016,34,0,0,141,0,223,2
Oregon,Linn,Oregon Linn,2016,19,0,0,0,0,366,0
Oregon,Marion,Oregon Marion,2016,30,0,0,147,0,214,0
Oregon,Multnomah,Oregon Multnomah,2016,31,0,16,253,0,97,0
Oregon,Umatilla,Oregon Umatilla,2016,31,0,0,136,0,230,0
Oregon,Union,Oregon Union,2016,18,0,0,0,0,357,7
Oregon,Wallowa,Oregon Wallowa,2016,18,0,0,0,0,357,0
Oregon,Wasco,Oregon Wasco,2016,32,0,0,152,0,206,0
Oregon,Washington,Oregon Washington,2016,31,0,45,202,0,119,0
Pennsylvania,Adams,Pennsylvania Adams,2016,42,0,0,290,0,76,0
Pennsylvania,Allegheny,Pennsylvania Allegheny,2016,51,0,0,136,20,210,0
Pennsylvania,Armstrong,Pennsylvania Armstrong,2016,46,0,0,203,0,162,0
Pennsylvania,Beaver,Pennsylvania Beaver,2016,45,0,2,233,3,128,0
